TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PP,CDS,PH,FE-JONS,PCPE-EK,POSI,UCE,F.N.,UNA,UV,E.U.,PSE-EE/PSOE,PREPAL,AA,LV-GV,DN,PACMA/ZAAAA,MSR,UCL,PUM+J,PFYV,FA,CDL,AES,UPD,IF,PNV...(E09),SAIN,PSA,ARALAR-EA...(E09),IZAN-RG,RC,EB-B...(E09),LIBERTAS-C´S,I.I.
GIPUZKOA,063,OIARTZUN,1,6,B,521,188,0,188,4,184,333,3,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,1,0,0,0,0,0,0,0,0,1,42,0,0,16,1,0,2,0,106
GIPUZKOA,063,OIARTZUN,1,7,A,646,293,1,292,1,291,353,11,0,0,0,0,1,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,2,2,69,0,0,18,0,0,2,0,166
GIPUZKOA,063,OIARTZUN,1,7,B,622,261,1,260,0,260,361,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,0,0,15,2,0,1,1,157
GIPUZKOA,064,PASAIA,1,1,U,720,296,1,295,0,295,424,11,0,0,0,0,2,0,0,0,0,0,10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,56,0,0,35,1,0,3,0,174
GIPUZKOA,064,PASAIA,1,2,A,514,187,0,187,1,186,327,14,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,1,0,0,0,0,0,0,0,0,0,50,0,0,16,0,0,0,0,81
GIPUZKOA,064,PASAIA,1,2,B,665,252,0,252,1,251,413,17,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,20,0,0,0,0,116
GIPUZKOA,064,PASAIA,2,1,U,611,242,0,242,1,241,369,12,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,1,0,0,1,0,0,0,1,0,62,0,0,37,4,0,2,0,98
GIPUZKOA,064,PASAIA,2,2,U,529,167,0,167,4,163,362,17,0,0,0,0,1,0,0,0,0,0,81,0,0,3,0,1,0,0,0,0,0,0,0,3,0,13,0,0,12,0,0,1,0,31
GIPUZKOA,064,PASAIA,2,3,U,592,186,0,186,0,186,406,28,0,0,0,1,1,1,0,0,0,0,80,0,0,0,0,1,0,0,0,1,0,0,0,2,0,28,0,2,9,0,0,2,0,30
GIPUZKOA,064,PASAIA,2,9,U,502,182,1,181,1,180,320,24,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,2,0,0,0,1,0,0,36,0,0,16,1,0,2,0,57
GIPUZKOA,064,PASAIA,3,1,A,671,255,2,253,2,251,416,20,0,0,0,0,0,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51,0,0,24,1,0,5,0,84
GIPUZKOA,064,PASAIA,3,1,B,659,232,0,232,3,229,427,16,0,0,0,0,0,0,0,0,0,1,78,0,0,0,0,2,0,0,0,0,0,0,0,4,0,47,0,0,10,1,0,4,0,66
GIPUZKOA,064,PASAIA,3,2,A,721,289,2,287,4,283,432,22,0,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,63,0,0,23,0,1,9,0,88
GIPUZKOA,064,PASAIA,3,2,B,687,314,2,312,2,310,373,28,0,0,0,1,1,0,0,0,0,0,84,0,0,0,0,0,0,0,0,2,0,0,0,2,0,58,0,0,23,0,0,7,0,104
GIPUZKOA,064,PASAIA,3,3,A,475,174,0,174,1,173,301,15,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,0,0,7,0,0,1,0,62
GIPUZKOA,064,PASAIA,3,3,B,433,167,0,167,3,164,266,18,0,0,1,1,0,0,0,0,0,0,52,1,0,1,0,1,0,0,0,0,0,0,0,1,0,26,0,0,9,0,0,7,0,46
GIPUZKOA,064,PASAIA,4,1,A,451,149,0,149,0,149,302,14,0,1,0,0,0,0,0,0,0,0,52,0,0,2,0,0,0,0,0,0,0,0,0,1,0,28,0,0,11,0,0,5,1,34
GIPUZKOA,064,PASAIA,4,1,B,413,124,1,123,0,123,289,12,0,0,0,1,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,4,0,27,0,0,6,0,0,5,0,22
GIPUZKOA,064,PASAIA,4,2,A,495,161,0,161,3,158,334,31,0,0,0,0,0,0,0,0,0,0,46,0,0,1,0,0,0,1,0,0,0,0,0,3,0,23,0,0,15,0,0,4,0,34
GIPUZKOA,064,PASAIA,4,2,B,565,185,1,184,5,179,380,20,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,0,0,0,3,1,30,0,0,10,0,0,13,0,45
GIPUZKOA,064,PASAIA,4,3,U,652,201,0,201,1,200,451,31,0,0,0,0,0,0,0,0,0,0,95,0,0,2,0,0,0,0,1,0,0,0,0,1,0,14,0,0,10,0,0,5,0,41
GIPUZKOA,064,PASAIA,4,4,A,617,198,1,197,6,191,419,30,0,0,0,0,0,0,0,0,0,0,84,0,1,1,0,0,0,0,0,2,0,0,0,8,0,23,0,0,7,0,1,4,0,30
GIPUZKOA,064,PASAIA,4,4,B,632,200,1,199,0,199,432,35,0,0,0,0,0,1,0,0,0,0,89,0,0,0,1,1,0,0,0,2,0,0,0,3,0,16,0,0,3,1,0,6,0,41
GIPUZKOA,064,PASAIA,4,5,A,499,149,1,148,2,146,350,33,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,0,0,5,0,0,8,0,23
GIPUZKOA,064,PASAIA,4,5,B,469,151,6,145,1,144,318,25,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0,2,0,0,0,0,0,0,0,0,0,18,0,0,5,0,0,4,0,26
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,1,1,A,507,254,1,253,0,253,253,31,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,0,0,28,0,0,1,0,87
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,1,1,B,520,258,0,258,1,257,262,16,0,0,0,0,0,0,0,0,0,0,44,0,0,2,0,0,0,0,0,0,0,0,0,1,0,67,0,1,35,0,0,5,0,86
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,1,2,A,474,234,0,234,2,232,240,26,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,21,1,0,0,0,73
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,1,2,B,501,231,0,231,1,230,270,30,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,20,2,0,2,0,55
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,2,1,A,654,295,1,294,4,290,359,38,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,0,0,14,0,0,0,0,86
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,2,1,B,597,253,0,253,0,253,344,45,0,0,0,0,0,0,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,0,1,2,1,37,0,0,22,0,0,1,0,69
GIPUZKOA,066,ERREZIL,1,1,U,481,198,0,198,0,198,283,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,9,0,0,0,0,126
GIPUZKOA,067,ERRENTERIA,1,1,U,518,182,0,182,1,181,336,8,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,1,0,8,0,92
GIPUZKOA,067,ERRENTERIA,1,2,A,659,282,2,280,5,275,377,27,0,0,0,0,1,0,0,0,0,0,83,0,0,2,0,2,0,0,0,1,0,0,0,1,0,49,0,0,13,1,0,10,0,85
GIPUZKOA,067,ERRENTERIA,1,2,B,619,263,1,262,2,260,356,16,0,0,0,0,0,0,0,0,0,0,94,0,0,1,0,1,0,0,0,0,0,0,5,1,0,44,0,0,16,0,0,10,0,72
GIPUZKOA,067,ERRENTERIA,1,3,U,649,283,0,283,0,283,366,22,0,0,0,0,0,0,0,0,0,0,58,0,0,1,0,1,0,0,1,0,0,0,0,1,0,50,0,0,11,1,1,3,0,133
GIPUZKOA,067,ERRENTERIA,1,4,A,824,302,0,302,3,299,522,23,0,0,0,1,0,0,0,0,0,0,111,0,0,1,0,1,0,0,2,0,0,0,0,3,0,50,0,0,7,1,0,22,0,77
GIPUZKOA,067,ERRENTERIA,1,4,B,800,326,1,325,5,320,474,32,0,0,0,0,0,0,0,0,0,2,130,0,0,1,0,2,0,0,0,0,0,0,0,1,1,52,0,0,14,0,0,16,0,69
GIPUZKOA,067,ERRENTERIA,1,5,U,948,372,0,372,2,370,576,14,0,0,0,0,2,0,0,0,0,0,54,0,0,3,2,1,0,0,1,1,0,0,0,4,0,68,0,0,15,1,0,6,0,198
GIPUZKOA,067,ERRENTERIA,1,6,A,799,351,2,349,3,346,448,34,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0,0,0,0,1,0,0,0,0,2,0,93,0,0,28,1,0,7,0,113
GIPUZKOA,067,ERRENTERIA,1,6,B,787,354,0,354,0,354,433,42,0,1,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,25,0,0,6,1,111
GIPUZKOA,067,ERRENTERIA,1,7,A,429,163,0,163,2,161,266,20,0,0,0,2,0,0,0,0,0,0,81,0,0,1,0,0,0,0,0,0,0,0,0,3,0,27,0,0,4,0,0,7,0,16
GIPUZKOA,067,ERRENTERIA,1,7,B,405,158,0,158,0,158,247,13,0,0,0,0,0,0,0,0,0,0,81,0,0,2,0,0,0,0,0,0,0,0,0,2,0,22,0,0,5,0,0,1,0,32
GIPUZKOA,067,ERRENTERIA,1,8,A,360,130,0,130,0,130,230,23,0,0,0,1,0,0,0,0,0,0,58,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,8,0,0,1,0,16
GIPUZKOA,067,ERRENTERIA,1,8,B,397,136,0,136,2,134,261,25,1,0,0,1,0,0,0,0,0,0,56,0,0,2,1,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,1,0,19
GIPUZKOA,067,ERRENTERIA,1,9,A,673,237,0,237,1,236,436,34,0,0,0,0,0,0,0,0,0,0,51,0,0,2,0,0,0,0,2,1,0,0,0,1,0,36,0,0,13,0,0,5,2,89
GIPUZKOA,067,ERRENTERIA,1,9,B,622,218,1,217,1,216,404,24,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0,0,0,0,0,2,0,43,0,0,13,0,0,5,0,70
GIPUZKOA,067,ERRENTERIA,1,10,U,560,219,1,218,0,218,341,13,0,0,0,1,0,0,0,0,0,0,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,22,1,0,4,0,66
GIPUZKOA,067,ERRENTERIA,1,11,U,508,160,1,159,3,156,348,18,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,0,1,8,0,0,5,0,44
GIPUZKOA,067,ERRENTERIA,1,13,A,431,170,0,170,0,170,261,26,0,1,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,10,0,0,6,0,32
GIPUZKOA,067,ERRENTERIA,1,13,B,382,154,0,154,1,153,228,15,1,0,0,0,1,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,6,0,28
GIPUZKOA,067,ERRENTERIA,1,14,A,526,177,0,177,4,173,349,25,0,0,0,0,1,0,0,0,0,0,66,0,0,2,0,1,0,0,1,0,0,0,0,2,0,24,0,0,9,1,0,3,0,38
GIPUZKOA,067,ERRENTERIA,1,14,B,511,194,0,194,0,194,317,24,0,0,11,0,0,0,0,0,0,0,75,0,0,2,0,0,0,0,0,0,0,0,1,2,0,43,0,0,0,0,0,2,0,34
GIPUZKOA,067,ERRENTERIA,1,15,A,477,161,1,160,1,159,316,20,0,0,0,0,0,0,0,0,0,0,81,0,0,2,0,1,0,0,0,0,0,0,0,3,0,11,1,0,4,0,0,6,0,30
GIPUZKOA,067,ERRENTERIA,1,15,B,438,127,0,127,1,126,311,11,0,0,0,2,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,1,0,13
GIPUZKOA,067,ERRENTERIA,1,16,U,602,237,2,235,0,235,365,41,0,1,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,1,0,0,0,0,2,0,13,0,0,7,0,0,4,0,26
GIPUZKOA,067,ERRENTERIA,1,17,U,508,192,0,192,2,190,316,11,0,0,0,0,0,0,0,0,0,0,51,0,0,1,0,0,0,0,3,0,0,0,0,0,0,41,0,0,19,0,1,0,0,63
GIPUZKOA,067,ERRENTERIA,1,18,U,520,146,0,146,0,146,374,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,8,0,0,1,0,69
GIPUZKOA,067,ERRENTERIA,1,19,A,757,257,1,256,1,255,500,25,0,0,0,0,0,0,1,0,0,0,113,0,0,2,0,0,0,0,0,0,0,0,0,2,0,22,0,0,16,1,0,8,0,65
GIPUZKOA,067,ERRENTERIA,1,19,B,764,220,0,220,0,220,544,33,0,0,0,0,0,0,0,0,0,0,103,0,0,7,0,0,0,0,0,0,0,0,0,9,0,17,0,0,9,0,0,9,0,33
GIPUZKOA,067,ERRENTERIA,1,20,A,533,224,0,224,2,222,309,12,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43,0,0,25,2,0,6,0,88
GIPUZKOA,067,ERRENTERIA,1,20,B,510,205,1,204,2,202,305,14,0,0,0,0,0,0,1,0,0,0,41,0,0,2,0,0,0,0,1,0,0,0,0,2,0,40,0,0,18,1,0,4,0,78
GIPUZKOA,067,ERRENTERIA,1,22,A,637,289,0,289,4,285,348,28,1,0,0,0,0,0,0,0,0,0,104,0,0,3,0,0,0,0,0,0,0,0,0,1,0,41,0,0,12,0,0,1,0,94
GIPUZKOA,067,ERRENTERIA,1,22,B,631,255,3,252,3,249,376,21,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,1,0,1,1,0,0,0,0,1,0,29,0,0,14,0,0,6,0,73
GIPUZKOA,067,ERRENTERIA,1,23,A,555,221,0,221,0,221,334,34,0,0,0,0,0,0,0,0,0,0,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,0,0,10,1,0,8,0,42
GIPUZKOA,067,ERRENTERIA,1,23,B,528,222,2,220,0,220,306,32,0,0,0,0,0,0,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,1,1,33,0,0,8,0,0,7,0,47
GIPUZKOA,067,ERRENTERIA,1,24,A,549,159,0,159,0,159,390,13,0,0,0,0,0,0,0,0,0,0,87,0,0,1,0,1,0,0,3,0,0,0,0,1,0,15,0,1,7,0,0,1,0,29
GIPUZKOA,067,ERRENTERIA,1,24,B,545,178,0,178,0,178,367,25,0,0,0,0,0,0,0,0,0,1,103,0,0,3,0,0,0,0,0,0,0,0,0,3,0,13,0,0,7,0,0,5,0,18
GIPUZKOA,067,ERRENTERIA,1,25,A,524,161,1,160,1,159,363,18,0,0,0,0,0,0,0,0,0,0,89,1,0,0,1,1,0,0,0,1,0,0,0,3,0,15,0,0,6,0,0,5,0,19
GIPUZKOA,067,ERRENTERIA,1,25,B,529,158,1,157,3,154,371,12,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,5,0,0,1,0,37
GIPUZKOA,067,ERRENTERIA,1,26,A,682,232,1,231,2,229,450,31,0,1,0,1,0,0,0,0,0,1,126,0,0,0,0,1,0,0,0,0,0,0,0,2,0,24,0,0,10,1,0,5,0,26
GIPUZKOA,067,ERRENTERIA,1,26,B,673,252,0,252,2,250,421,31,0,0,0,0,0,0,0,2,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,7,1,13,0,0,8,0,0,6,0,16
GIPUZKOA,067,ERRENTERIA,1,27,A,463,170,4,166,3,163,293,30,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,0,2,0,0,2,0,17
GIPUZKOA,067,ERRENTERIA,1,27,B,466,170,2,168,1,167,296,29,0,0,0,0,1,0,0,0,0,0,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,3,0,0,2,1,11
GIPUZKOA,067,ERRENTERIA,1,28,A,520,159,0,159,3,156,361,26,0,0,0,0,1,0,0,0,0,0,79,0,0,3,0,0,0,0,0,0,0,0,0,2,0,20,0,0,4,1,0,2,0,18
GIPUZKOA,067,ERRENTERIA,1,28,B,502,163,1,162,0,162,339,24,0,0,0,2,0,0,0,0,0,0,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,0,6,1,0,6,1,12
GIPUZKOA,067,ERRENTERIA,1,29,A,735,248,2,246,4,242,487,54,0,0,0,0,1,0,0,0,0,1,113,0,0,2,0,0,0,0,2,2,0,0,0,4,0,24,0,0,7,1,0,6,0,25
GIPUZKOA,067,ERRENTERIA,1,29,B,719,233,0,233,2,231,486,30,0,0,0,2,1,0,0,0,0,1,109,1,0,3,0,0,0,0,1,0,0,0,0,5,1,19,0,0,9,0,0,2,0,47
GIPUZKOA,067,ERRENTERIA,1,30,U,948,381,4,377,1,376,567,30,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,1,1,0,0,0,3,0,96,0,0,31,1,0,11,0,95
GIPUZKOA,067,ERRENTERIA,1,32,U,607,262,0,262,4,258,345,41,0,0,0,0,0,0,0,0,0,0,159,0,0,6,2,0,0,0,0,1,0,0,0,2,0,24,0,0,4,1,0,5,0,13
GIPUZKOA,067,ERRENTERIA,1,33,U,517,175,0,175,0,175,342,12,0,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,0,4,0,0,10,0,11
GIPUZKOA,067,ERRENTERIA,1,34,U,612,232,0,232,2,230,380,22,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31,0,0,16,0,0,5,0,81
GIPUZKOA,067,ERRENTERIA,1,35,U,836,362,1,361,1,360,474,20,0,0,0,0,0,0,1,0,0,0,75,0,0,5,0,0,0,0,0,0,0,0,0,3,0,77,0,2,27,1,0,11,0,138
GIPUZKOA,067,ERRENTERIA,1,36,A,613,243,0,243,5,238,370,17,0,0,0,0,0,0,0,0,0,0,97,0,0,2,0,3,0,0,0,0,0,0,0,5,0,34,0,1,25,0,0,5,1,48
GIPUZKOA,067,ERRENTERIA,1,36,B,592,231,0,231,6,225,361,25,0,0,0,0,0,0,0,0,0,0,98,0,0,1,0,2,1,0,9,0,0,0,0,3,0,27,0,0,13,2,0,0,0,44
GIPUZKOA,068,LEINTZ-GATZAGA,1,1,U,208,104,0,104,0,104,104,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,7,0,0,0,0,55
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,1,1,U,634,275,0,275,4,271,359,29,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,0,0,0,2,0,77,0,0,32,2,0,4,0,79
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,1,2,U,728,354,1,353,3,350,374,39,0,0,0,0,0,0,0,0,0,0,39,0,0,6,0,0,0,0,0,0,0,0,0,2,0,112,0,0,38,0,0,7,0,107
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,1,3,U,1176,521,6,515,1,514,655,29,1,0,0,0,1,0,0,0,0,0,64,0,0,3,0,2,0,0,0,0,0,0,0,7,0,126,0,0,61,0,0,7,0,213
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,1,5,U,808,383,1,382,4,378,425,68,0,0,0,0,0,0,0,0,0,0,61,0,0,3,0,0,0,0,2,0,0,0,1,8,1,83,0,0,38,0,0,4,1,108
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,1,6,U,952,450,3,447,6,441,502,71,0,0,0,0,0,0,0,0,0,0,85,0,0,3,0,0,0,0,3,0,0,0,0,10,1,139,0,0,45,0,0,11,1,72
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,1,7,U,654,259,1,258,1,257,395,25,0,0,0,0,0,0,0,0,1,0,35,0,0,4,0,0,0,0,0,0,0,0,0,4,0,73,0,0,21,0,0,4,0,90
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,2,1,U,904,426,0,426,7,419,478,124,0,0,0,0,0,0,0,0,0,0,73,0,0,4,0,0,0,0,1,2,0,0,0,11,0,112,0,0,30,0,0,3,0,59
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,2,2,U,1262,674,2,672,5,667,588,244,0,0,0,0,0,0,0,0,0,0,123,0,0,4,0,0,0,0,0,3,0,1,1,10,0,210,0,0,24,0,0,1,0,46
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,2,4,U,1032,447,0,447,8,439,585,141,0,0,0,0,1,0,0,0,0,0,68,0,0,0,0,1,0,0,0,1,0,0,0,15,1,129,0,0,25,0,0,3,0,54
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,2,5,U,683,317,1,316,1,315,366,81,0,0,0,0,1,0,0,0,0,0,69,0,0,2,0,0,0,0,1,1,0,1,0,5,0,99,0,0,20,0,0,2,0,33
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,2,6,U,972,420,4,416,5,411,552,106,0,0,0,0,0,1,0,0,0,0,62,0,0,0,0,1,0,0,0,0,0,0,0,12,0,140,0,0,29,1,0,3,1,55
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,2,7,U,1019,504,5,499,3,496,515,193,0,0,1,0,1,0,0,0,0,0,98,0,0,1,0,0,0,0,7,0,0,0,1,11,2,115,0,0,22,0,0,6,0,38
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,2,8,U,913,395,2,393,0,393,518,102,0,0,0,0,0,0,1,0,0,0,80,0,0,7,0,1,0,0,0,0,0,0,0,14,0,100,0,0,31,0,0,3,0,54
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,2,9,U,770,387,2,385,2,383,383,86,1,1,0,0,0,0,1,0,0,0,81,1,0,0,0,1,0,0,2,0,0,0,2,14,1,104,0,0,31,0,0,4,1,52
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,1,U,766,395,2,393,7,386,371,114,0,0,0,0,0,0,0,0,0,0,79,0,0,4,0,2,1,0,0,0,0,0,0,8,0,105,0,0,32,1,0,8,3,29
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,2,U,803,416,1,415,4,411,387,128,0,0,0,0,0,0,0,0,0,0,76,0,0,2,0,0,0,0,0,7,0,0,1,10,0,101,0,0,31,0,1,9,0,45
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,3,U,807,396,0,396,12,384,411,77,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,1,1,0,0,0,15,1,107,1,0,31,0,0,2,0,55
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,4,U,904,373,5,368,6,362,531,73,0,0,0,0,0,0,0,0,0,0,91,0,0,3,0,4,0,0,2,0,0,0,0,12,0,67,0,0,46,0,0,10,1,53
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,5,U,1031,403,5,398,3,395,628,63,0,1,0,0,1,1,0,0,0,0,147,0,0,3,1,0,0,0,3,0,0,0,0,13,1,38,0,0,30,0,0,10,0,83
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,6,U,721,276,3,273,4,269,445,27,0,0,0,0,1,0,0,0,0,0,112,0,0,2,0,1,1,0,0,0,0,0,0,4,0,44,0,0,19,0,0,7,0,51
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,7,U,651,284,0,284,1,283,367,48,0,0,0,0,0,0,0,0,0,0,90,0,0,2,0,1,0,0,0,0,0,0,0,2,0,52,1,0,30,0,0,6,0,51
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,8,U,634,299,0,299,1,298,335,65,0,1,0,0,0,0,0,0,0,0,54,0,0,3,1,0,0,0,1,0,0,0,0,7,0,82,0,0,27,0,0,3,1,53
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,9,U,855,400,3,397,8,389,455,126,0,0,0,0,0,0,0,0,0,0,108,0,0,2,0,2,0,0,0,0,0,1,0,18,0,70,0,0,22,3,0,9,1,27
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,10,U,878,452,0,452,2,450,426,168,0,0,0,0,0,0,0,0,0,0,97,0,0,2,0,0,0,0,1,5,0,0,0,23,0,97,0,0,21,0,0,3,1,32
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,11,U,1030,480,0,480,1,479,550,121,0,0,0,0,0,0,0,0,0,0,114,0,0,1,0,2,1,0,0,1,0,0,0,25,0,123,0,0,34,4,0,9,0,44
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,12,U,1158,578,5,573,2,571,580,219,0,0,0,0,0,0,0,0,0,0,143,0,0,5,0,3,0,0,0,1,0,0,0,18,0,128,0,0,14,0,0,4,1,35
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,13,U,970,435,3,432,0,432,535,84,0,1,0,0,0,0,0,0,0,0,129,1,0,3,0,1,0,0,0,0,0,0,0,12,0,86,0,0,31,0,0,9,1,74
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,14,U,742,296,1,295,7,288,446,63,0,0,0,0,0,0,0,0,0,0,83,0,0,1,1,1,0,0,4,0,0,0,0,10,0,62,0,0,19,1,0,6,1,36
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,15,U,875,398,1,397,5,392,477,123,0,0,0,1,0,0,0,0,0,0,116,0,0,0,0,0,0,0,1,1,0,0,1,12,0,79,0,0,27,0,1,11,2,17
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,16,U,906,446,0,446,5,441,460,106,0,0,0,1,0,1,1,0,0,0,124,0,0,3,0,1,2,0,2,1,0,0,4,19,0,98,0,0,16,0,0,7,1,54
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,17,A,647,321,2,319,1,318,326,73,0,0,1,0,0,1,0,0,0,0,86,0,0,2,0,0,0,0,0,0,0,0,0,14,0,76,0,0,23,1,0,10,0,31
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,17,B,684,363,0,363,3,360,321,89,0,1,0,0,1,0,0,0,0,0,110,0,0,2,0,0,0,0,1,0,0,0,0,16,0,75,0,0,29,1,0,6,1,28
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,18,A,708,295,0,295,3,292,413,75,0,0,0,0,0,0,0,0,0,0,72,1,0,2,0,0,1,0,0,1,0,0,0,7,1,73,0,0,19,1,0,4,0,35
GIPUZKOA,069,DONOSTIA-SAN SEBASTIÁN,3,18,B,689,269,2,267,2,265,420,66,0,0,0,0,0,0,0,0,0,0,85,0,0,2,0,0,0,0,1,0,0,0,0,10,0,53,0,0,19,0,0,6,0,23
