id_provincia,id_partidos,año,Votos
30,9,2014,669
31,9,2014,167
32,9,2014,138
33,9,2014,363
34,9,2014,147
35,9,2014,319
36,9,2014,404
37,9,2014,147
38,9,2014,278
39,9,2014,359
40,9,2014,155
41,9,2014,801
42,9,2014,50
43,9,2014,218
44,9,2014,93
45,9,2014,516
46,9,2014,2028
47,9,2014,472
48,9,2014,104
49,9,2014,117
50,9,2014,686
51,9,2014,70
52,9,2014,40
1,9,2014,113
2,9,2014,181
3,9,2014,1098
4,9,2014,180
5,9,2014,109
6,9,2014,149
7,9,2014,412
8,9,2014,2476
9,9,2014,176
10,9,2014,119
11,9,2014,418
12,9,2014,268
13,9,2014,171
14,9,2014,217
15,9,2014,568
16,9,2014,68
17,9,2014,227
18,9,2014,243
19,9,2014,92
20,9,2014,159
21,9,2014,132
22,9,2014,74
23,9,2014,188
24,9,2014,173
25,9,2014,146
26,9,2014,166
27,9,2014,175
28,9,2014,2176
29,9,2014,534
30,9,2014,596
31,9,2014,275
32,9,2014,112
33,9,2014,438
34,9,2014,85
35,9,2014,536
36,9,2014,445
37,9,2014,149
38,9,2014,490
39,9,2014,267
40,9,2014,65
41,9,2014,629
42,9,2014,32
43,9,2014,320
44,9,2014,43
45,9,2014,204
46,9,2014,1215
47,9,2014,317
48,9,2014,381
49,9,2014,84
50,9,2014,306
51,9,2014,16
52,9,2014,12
1,9,2014,82
2,9,2014,106
3,9,2014,562
4,9,2014,86
5,9,2014,57
6,9,2014,113
7,9,2014,446
8,9,2014,1473
9,9,2014,148
10,9,2014,90
11,9,2014,339
12,9,2014,350
13,9,2014,126
14,9,2014,222
15,9,2014,302
16,9,2014,78
17,9,2014,121
18,9,2014,281
19,9,2014,110
20,9,2014,188
21,9,2014,109
22,9,2014,53
23,9,2014,228
24,9,2014,115
25,9,2014,69
26,9,2014,207
27,9,2014,93
28,9,2014,4119
29,9,2014,427
30,9,2014,800
31,9,2014,718
32,9,2014,72
33,9,2014,259
34,9,2014,78
35,9,2014,307
36,9,2014,275
37,9,2014,99
38,9,2014,339
39,9,2014,383
40,9,2014,56
41,9,2014,680
42,9,2014,27
43,9,2014,183
44,9,2014,25
45,9,2014,402
46,9,2014,1301
47,9,2014,306
48,9,2014,310
49,9,2014,47
50,9,2014,378
51,9,2014,18
52,9,2014,11
1,9,2014,52
2,9,2014,155
3,9,2014,835
4,9,2014,160
5,9,2014,107
6,9,2014,132
7,9,2014,262
8,9,2014,1158
9,9,2014,138
10,9,2014,107
11,9,2014,302
12,9,2014,569
13,9,2014,191
14,9,2014,185
15,9,2014,249
16,9,2014,98
17,9,2014,149
18,9,2014,215
19,9,2014,137
20,9,2014,37
21,9,2014,72
22,9,2014,89
23,9,2014,125
24,9,2014,179
25,9,2014,65
26,9,2014,102
27,9,2014,85
28,9,2014,4263
29,9,2014,496
30,9,2014,490
31,9,2014,107
32,9,2014,87
33,9,2014,236
34,9,2014,52
35,9,2014,287
36,9,2014,239
37,9,2014,127
38,9,2014,222
39,9,2014,218
40,9,2014,86
41,9,2014,474
42,9,2014,25
43,9,2014,194
44,9,2014,70
45,9,2014,462
46,9,2014,1831
47,9,2014,281
48,9,2014,89
49,9,2014,96
50,9,2014,434
51,9,2014,27
52,9,2014,31
1,9,2014,138
2,9,2014,107
3,9,2014,856
4,9,2014,124
5,9,2014,61
6,9,2014,153
7,9,2014,424
8,9,2014,1362
9,9,2014,145
10,9,2014,112
11,9,2014,362
12,9,2014,201
13,9,2014,135
14,9,2014,171
15,9,2014,513
16,9,2014,58
17,9,2014,149
18,9,2014,221
19,9,2014,77
20,9,2014,158
21,9,2014,114
22,9,2014,79
23,9,2014,108
24,9,2014,109
25,9,2014,89
26,9,2014,63
27,9,2014,118
28,9,2014,2687
29,9,2014,513
30,9,2014,332
31,9,2014,237
32,9,2014,137
33,9,2014,279
34,9,2014,78
35,9,2014,647
36,9,2014,497
37,9,2014,112
38,9,2014,559
39,9,2014,218
40,9,2014,53
41,9,2014,441
42,9,2014,20
43,9,2014,180
44,9,2014,40
45,9,2014,221
46,9,2014,958
47,9,2014,216
48,9,2014,342
49,9,2014,47
50,9,2014,222
51,9,2014,22
52,9,2014,13
1,9,2014,59
2,9,2014,117
3,9,2014,496
4,9,2014,228
5,9,2014,51
6,9,2014,93
7,9,2014,220
8,9,2014,974
9,9,2014,219
10,9,2014,86
11,9,2014,228
12,9,2014,376
13,9,2014,164
14,9,2014,178
15,9,2014,281
16,9,2014,51
17,9,2014,91
18,9,2014,139
19,9,2014,217
20,9,2014,61
21,9,2014,178
22,9,2014,75
23,9,2014,148
24,9,2014,279
25,9,2014,88
26,9,2014,80
27,9,2014,96
28,9,2014,2337
29,9,2014,254
30,9,2014,466
31,9,2014,151
32,9,2014,88
33,9,2014,302
34,9,2014,73
35,9,2014,273
36,9,2014,250
37,9,2014,107
38,9,2014,226
39,9,2014,183
40,9,2014,83
41,9,2014,311
42,9,2014,116
43,9,2014,161
44,9,2014,58
45,9,2014,231
46,9,2014,920
47,9,2014,444
48,9,2014,144
49,9,2014,62
50,9,2014,355
51,9,2014,17
52,9,2014,19
1,9,2014,39
2,9,2014,47
3,9,2014,588
4,9,2014,133
5,9,2014,39
6,9,2014,70
7,9,2014,151
8,9,2014,469
9,9,2014,51
10,9,2014,37
11,9,2014,128
12,9,2014,390
13,9,2014,52
14,9,2014,93
15,9,2014,164
16,9,2014,14
17,9,2014,52
18,9,2014,394
19,9,2014,32
20,9,2014,66
21,9,2014,69
22,9,2014,87
23,9,2014,150
24,9,2014,44
25,9,2014,35
26,9,2014,42
27,9,2014,53
28,9,2014,615
29,9,2014,225
30,9,2014,144
31,9,2014,78
32,9,2014,43
33,9,2014,78
34,9,2014,23
35,9,2014,229
36,9,2014,174
37,9,2014,40
38,9,2014,211
39,9,2014,82
40,9,2014,24
41,9,2014,197
42,9,2014,14
43,9,2014,98
44,9,2014,47
45,9,2014,49
46,9,2014,4964
47,9,2014,66
48,9,2014,143
49,9,2014,17
50,9,2014,369
51,9,2014,5
52,9,2014,3
1,9,2014,58
2,9,2014,69
3,9,2014,414
4,9,2014,72
5,9,2014,23
6,9,2014,90
7,9,2014,223
8,9,2014,716
9,9,2014,86
10,9,2014,109
11,9,2014,346
12,9,2014,119
13,9,2014,72
14,9,2014,110
15,9,2014,322
16,9,2014,26
17,9,2014,84
18,9,2014,129
19,9,2014,118
20,9,2014,152
21,9,2014,133
22,9,2014,50
23,9,2014,58
24,9,2014,65
25,9,2014,77
26,9,2014,53
27,9,2014,56
28,9,2014,2389
29,9,2014,193
30,9,2014,207
31,9,2014,111
32,9,2014,145
33,9,2014,362
34,9,2014,32
35,9,2014,228
36,9,2014,245
37,9,2014,47
38,9,2014,196
39,9,2014,182
40,9,2014,34
41,9,2014,303
42,9,2014,16
43,9,2014,130
44,9,2014,25
45,9,2014,116
46,9,2014,566
47,9,2014,148
48,9,2014,320
49,9,2014,16
50,9,2014,204
51,9,2014,25
52,9,2014,6
1,9,2014,130
2,9,2014,55
3,9,2014,583
4,9,2014,50
5,9,2014,32
6,9,2014,77
7,9,2014,344
8,9,2014,881
9,9,2014,84
10,9,2014,44
11,9,2014,119
12,9,2014,147
13,9,2014,50
14,9,2014,72
15,9,2014,826
16,9,2014,26
17,9,2014,95
18,9,2014,95
19,9,2014,42
20,9,2014,237
21,9,2014,47
22,9,2014,29
23,9,2014,47
24,9,2014,70
25,9,2014,49
26,9,2014,40
27,9,2014,265
28,9,2014,915
29,9,2014,207
30,9,2014,248
31,9,2014,150
32,9,2014,231
33,9,2014,141
34,9,2014,31
35,9,2014,258
36,9,2014,863
37,9,2014,57
38,9,2014,238
39,9,2014,122
40,9,2014,32
41,9,2014,161
42,9,2014,13
43,9,2014,114
44,9,2014,18
45,9,2014,100
46,9,2014,708
47,9,2014,121
48,9,2014,437
49,9,2014,21
50,9,2014,91
51,9,2014,8
52,9,2014,4
1,9,2014,52
2,9,2014,55
3,9,2014,477
4,9,2014,64
5,9,2014,31
6,9,2014,90
7,9,2014,259
8,9,2014,815
9,9,2014,62
10,9,2014,87
11,9,2014,361
12,9,2014,281
13,9,2014,64
14,9,2014,59
15,9,2014,439
16,9,2014,65
17,9,2014,62
18,9,2014,114
19,9,2014,35
20,9,2014,128
21,9,2014,95
22,9,2014,50
23,9,2014,103
24,9,2014,67
25,9,2014,108
26,9,2014,76
27,9,2014,85
28,9,2014,1577
29,9,2014,343
30,9,2014,284
31,9,2014,150
32,9,2014,100
33,9,2014,239
34,9,2014,24
35,9,2014,340
36,9,2014,327
37,9,2014,114
38,9,2014,246
39,9,2014,147
40,9,2014,31
41,9,2014,276
42,9,2014,23
43,9,2014,104
44,9,2014,17
45,9,2014,108
46,9,2014,597
47,9,2014,75
48,9,2014,174
49,9,2014,25
50,9,2014,139
51,9,2014,6
52,9,2014,4
1,9,2014,65
2,9,2014,79
3,9,2014,579
4,9,2014,66
5,9,2014,27
6,9,2014,86
7,9,2014,319
8,9,2014,816
9,9,2014,71
10,9,2014,61
11,9,2014,204
12,9,2014,137
13,9,2014,83
14,9,2014,91
15,9,2014,288
16,9,2014,35
17,9,2014,81
18,9,2014,170
19,9,2014,56
20,9,2014,98
21,9,2014,70
22,9,2014,29
23,9,2014,88
24,9,2014,95
25,9,2014,45
26,9,2014,61
27,9,2014,82
28,9,2014,1638
29,9,2014,350
30,9,2014,447
31,9,2014,163
32,9,2014,62
33,9,2014,191
34,9,2014,33
35,9,2014,215
36,9,2014,242
37,9,2014,72
38,9,2014,343
39,9,2014,141
40,9,2014,42
41,9,2014,338
42,9,2014,18
43,9,2014,111
44,9,2014,15
45,9,2014,123
46,9,2014,648
47,9,2014,111
48,9,2014,164
49,9,2014,38
50,9,2014,235
51,9,2014,19
52,9,2014,3
1,9,2014,50
2,9,2014,87
3,9,2014,429
4,9,2014,78
5,9,2014,51
6,9,2014,93
7,9,2014,166
8,9,2014,759
9,9,2014,135
10,9,2014,99
11,9,2014,232
12,9,2014,135
13,9,2014,102
14,9,2014,115
15,9,2014,218
16,9,2014,15
17,9,2014,86
18,9,2014,148
19,9,2014,84
20,9,2014,102
21,9,2014,73
22,9,2014,67
23,9,2014,89
24,9,2014,64
25,9,2014,35
26,9,2014,73
27,9,2014,62
28,9,2014,1542
29,9,2014,234
30,9,2014,264
31,9,2014,132
32,9,2014,49
33,9,2014,214
34,9,2014,38
35,9,2014,165
36,9,2014,217
37,9,2014,67
38,9,2014,173
39,9,2014,99
40,9,2014,54
41,9,2014,324
42,9,2014,15
43,9,2014,147
44,9,2014,22
45,9,2014,144
46,9,2014,666
47,9,2014,102
48,9,2014,167
49,9,2014,28
50,9,2014,351
51,9,2014,9
52,9,2014,5
1,9,2014,91
2,9,2014,20
3,9,2014,234
4,9,2014,21
5,9,2014,17
6,9,2014,977
7,9,2014,221
8,9,2014,900
9,9,2014,23
10,9,2014,1444
11,9,2014,94
12,9,2014,64
13,9,2014,34
14,9,2014,53
15,9,2014,129
16,9,2014,11
17,9,2014,95
18,9,2014,39
19,9,2014,44
20,9,2014,110
21,9,2014,54
22,9,2014,29
23,9,2014,26
24,9,2014,25
25,9,2014,28
26,9,2014,35
27,9,2014,26
28,9,2014,2030
29,9,2014,127
30,9,2014,80
31,9,2014,79
32,9,2014,26
33,9,2014,60
34,9,2014,9
35,9,2014,121
36,9,2014,107
37,9,2014,34
38,9,2014,91
39,9,2014,61
40,9,2014,22
41,9,2014,148
42,9,2014,11
43,9,2014,88
44,9,2014,5
45,9,2014,140
46,9,2014,412
47,9,2014,56
48,9,2014,144
49,9,2014,17
50,9,2014,111
51,9,2014,4
52,9,2014,3
1,9,2014,33
2,9,2014,17
3,9,2014,235
4,9,2014,53
5,9,2014,26
6,9,2014,20
7,9,2014,92
8,9,2014,705
9,9,2014,79
10,9,2014,37
11,9,2014,89
12,9,2014,111
13,9,2014,26
14,9,2014,61
15,9,2014,186
16,9,2014,12
17,9,2014,49
18,9,2014,79
19,9,2014,27
20,9,2014,80
21,9,2014,25
22,9,2014,10
23,9,2014,40
24,9,2014,1076
25,9,2014,27
26,9,2014,35
27,9,2014,33
28,9,2014,2033
29,9,2014,76
30,9,2014,157
31,9,2014,124
32,9,2014,24
33,9,2014,196
34,9,2014,41
35,9,2014,184
36,9,2014,132
37,9,2014,434
38,9,2014,237
39,9,2014,86
40,9,2014,25
41,9,2014,232
42,9,2014,10
43,9,2014,76
44,9,2014,13
45,9,2014,100
46,9,2014,454
47,9,2014,174
48,9,2014,216
49,9,2014,358
50,9,2014,130
51,9,2014,5
52,9,2014,3
1,9,2014,60
2,9,2014,24
3,9,2014,185
4,9,2014,63
5,9,2014,17
6,9,2014,66
7,9,2014,85
8,9,2014,340
9,9,2014,332
10,9,2014,34
11,9,2014,81
12,9,2014,58
13,9,2014,32
14,9,2014,117
15,9,2014,316
16,9,2014,13
17,9,2014,52
18,9,2014,132
19,9,2014,40
20,9,2014,43
21,9,2014,38
22,9,2014,14
23,9,2014,185
24,9,2014,32
25,9,2014,20
26,9,2014,27
27,9,2014,63
28,9,2014,922
29,9,2014,198
30,9,2014,186
31,9,2014,657
32,9,2014,63
33,9,2014,183
34,9,2014,44
35,9,2014,270
36,9,2014,163
37,9,2014,34
38,9,2014,150
39,9,2014,208
40,9,2014,30
41,9,2014,410
42,9,2014,6
43,9,2014,67
44,9,2014,14
45,9,2014,56
46,9,2014,217
47,9,2014,307
48,9,2014,81
49,9,2014,39
50,9,2014,109
51,9,2014,5
52,9,2014,6
1,9,2014,44
2,9,2014,21
3,9,2014,158
4,9,2014,35
5,9,2014,16
6,9,2014,1023
7,9,2014,75
8,9,2014,481
9,9,2014,38
10,9,2014,1086
11,9,2014,122
12,9,2014,49
13,9,2014,25
14,9,2014,42
15,9,2014,89
16,9,2014,15
17,9,2014,67
18,9,2014,43
19,9,2014,35
20,9,2014,49
21,9,2014,30
22,9,2014,14
23,9,2014,27
24,9,2014,31
25,9,2014,10
26,9,2014,22
27,9,2014,29
28,9,2014,974
29,9,2014,81
30,9,2014,79
31,9,2014,48
32,9,2014,25
33,9,2014,44
34,9,2014,8
35,9,2014,101
36,9,2014,136
37,9,2014,46
38,9,2014,84
39,9,2014,36
40,9,2014,13
41,9,2014,122
42,9,2014,6
43,9,2014,64
44,9,2014,9
45,9,2014,94
46,9,2014,220
47,9,2014,47
48,9,2014,127
49,9,2014,14
50,9,2014,49
51,9,2014,4
52,9,2014,3
1,9,2014,23
2,9,2014,29
3,9,2014,160
4,9,2014,52
5,9,2014,27
6,9,2014,65
7,9,2014,95
8,9,2014,643
9,9,2014,50
10,9,2014,41
11,9,2014,220
12,9,2014,61
13,9,2014,26
14,9,2014,63
15,9,2014,185
16,9,2014,12
17,9,2014,62
18,9,2014,59
19,9,2014,28
20,9,2014,44
21,9,2014,37
22,9,2014,18
23,9,2014,36
24,9,2014,55
25,9,2014,30
26,9,2014,45
27,9,2014,51
28,9,2014,985
29,9,2014,127
30,9,2014,123
31,9,2014,44
32,9,2014,48
33,9,2014,93
34,9,2014,7
35,9,2014,216
36,9,2014,138
37,9,2014,27
38,9,2014,121
39,9,2014,48
40,9,2014,12
41,9,2014,289
42,9,2014,13
43,9,2014,43
44,9,2014,9
45,9,2014,44
46,9,2014,215
47,9,2014,48
48,9,2014,120
49,9,2014,16
50,9,2014,69
51,9,2014,8
52,9,2014,4
