,id_provincia,año,Partidos,Votos
2339,52,2019,VOLT,26
2340,1,2019,I.Fem,478
2341,2,2019,I.Fem,227
2342,3,2019,I.Fem,900
2343,4,2019,I.Fem,320
2344,5,2019,I.Fem,116
2345,6,2019,I.Fem,477
2346,7,2019,I.Fem,691
2347,8,2019,I.Fem,3596
2348,9,2019,I.Fem,487
2349,10,2019,I.Fem,352
2350,11,2019,I.Fem,722
2351,12,2019,I.Fem,323
2352,13,2019,I.Fem,324
2353,14,2019,I.Fem,463
2354,15,2019,I.Fem,853
2355,16,2019,I.Fem,136
2356,17,2019,I.Fem,387
2357,18,2019,I.Fem,522
2358,19,2019,I.Fem,127
2359,20,2019,I.Fem,390
2360,21,2019,I.Fem,284
2361,22,2019,I.Fem,230
2362,23,2019,I.Fem,367
2363,24,2019,I.Fem,284
2364,25,2019,I.Fem,230
2365,26,2019,I.Fem,252
2366,27,2019,I.Fem,247
2367,28,2019,I.Fem,4079
2368,29,2019,I.Fem,761
2369,30,2019,I.Fem,746
2370,31,2019,I.Fem,901
2371,32,2019,I.Fem,229
2372,33,2019,I.Fem,615
2373,34,2019,I.Fem,117
2374,35,2019,I.Fem,751
2375,36,2019,I.Fem,624
2376,37,2019,I.Fem,202
2377,38,2019,I.Fem,658
2378,39,2019,I.Fem,425
2379,40,2019,I.Fem,101
2380,41,2019,I.Fem,894
2381,42,2019,I.Fem,70
2382,43,2019,I.Fem,398
2383,44,2019,I.Fem,112
2384,45,2019,I.Fem,304
2385,46,2019,I.Fem,1384
2386,47,2019,I.Fem,284
2387,48,2019,I.Fem,680
2388,49,2019,I.Fem,118
2389,50,2019,I.Fem,555
2390,51,2019,I.Fem,16
2391,52,2019,I.Fem,34
2392,1,2019,PCPE-PCPC-PCPA,211
2393,2,2019,PCPE-PCPC-PCPA,249
2394,3,2019,PCPE-PCPC-PCPA,1037
2395,4,2019,PCPE-PCPC-PCPA,292
2396,5,2019,PCPE-PCPC-PCPA,125
2397,6,2019,PCPE-PCPC-PCPA,446
2398,7,2019,PCPE-PCPC-PCPA,410
2399,8,2019,PCPE-PCPC-PCPA,3704
2400,9,2019,PCPE-PCPC-PCPA,320
2401,10,2019,PCPE-PCPC-PCPA,405
2402,11,2019,PCPE-PCPC-PCPA,1035
2403,12,2019,PCPE-PCPC-PCPA,278
2404,13,2019,PCPE-PCPC-PCPA,199
2405,14,2019,PCPE-PCPC-PCPA,960
2406,15,2019,PCPE-PCPC-PCPA,826
2407,16,2019,PCPE-PCPC-PCPA,87
2408,17,2019,PCPE-PCPC-PCPA,384
2409,18,2019,PCPE-PCPC-PCPA,818
2410,19,2019,PCPE-PCPC-PCPA,127
2411,20,2019,PCPE-PCPC-PCPA,382
2412,21,2019,PCPE-PCPC-PCPA,245
2413,22,2019,PCPE-PCPC-PCPA,184
2414,23,2019,PCPE-PCPC-PCPA,519
2415,24,2019,PCPE-PCPC-PCPA,311
2416,25,2019,PCPE-PCPC-PCPA,261
2417,26,2019,PCPE-PCPC-PCPA,261
2418,27,2019,PCPE-PCPC-PCPA,274
2419,28,2019,PCPE-PCPC-PCPA,2825
2420,29,2019,PCPE-PCPC-PCPA,1037
2421,30,2019,PCPE-PCPC-PCPA,761
2422,31,2019,PCPE-PCPC-PCPA,465
2423,32,2019,PCPE-PCPC-PCPA,208
2424,33,2019,PCPE-PCPC-PCPA,906
2425,34,2019,PCPE-PCPC-PCPA,90
2426,35,2019,PCPE-PCPC-PCPA,663
2427,36,2019,PCPE-PCPC-PCPA,652
2428,37,2019,PCPE-PCPC-PCPA,143
2429,38,2019,PCPE-PCPC-PCPA,534
2430,39,2019,PCPE-PCPC-PCPA,650
2431,40,2019,PCPE-PCPC-PCPA,88
2432,41,2019,PCPE-PCPC-PCPA,1277
2433,42,2019,PCPE-PCPC-PCPA,69
2434,43,2019,PCPE-PCPC-PCPA,445
2435,44,2019,PCPE-PCPC-PCPA,89
2436,45,2019,PCPE-PCPC-PCPA,380
2437,46,2019,PCPE-PCPC-PCPA,1252
2438,47,2019,PCPE-PCPC-PCPA,339
2439,48,2019,PCPE-PCPC-PCPA,588
2440,49,2019,PCPE-PCPC-PCPA,104
2441,50,2019,PCPE-PCPC-PCPA,599
2442,51,2019,PCPE-PCPC-PCPA,30
2443,52,2019,PCPE-PCPC-PCPA,27
2444,1,2019,PACT,97
2445,2,2019,PACT,118
2446,3,2019,PACT,907
2447,4,2019,PACT,170
2448,5,2019,PACT,215
2449,6,2019,PACT,447
2450,7,2019,PACT,922
2451,8,2019,PACT,1323
2452,9,2019,PACT,176
2453,10,2019,PACT,497
2454,11,2019,PACT,421
2455,12,2019,PACT,161
2456,13,2019,PACT,125
2457,14,2019,PACT,263
2458,15,2019,PACT,594
2459,16,2019,PACT,56
2460,17,2019,PACT,99
2461,18,2019,PACT,453
2462,19,2019,PACT,116
2463,20,2019,PACT,137
2464,21,2019,PACT,179
2465,22,2019,PACT,84
2466,23,2019,PACT,333
2467,24,2019,PACT,428
2468,25,2019,PACT,46
2469,26,2019,PACT,116
2470,27,2019,PACT,149
2471,28,2019,PACT,7320
2472,29,2019,PACT,548
2473,30,2019,PACT,366
2474,31,2019,PACT,234
2475,32,2019,PACT,120
2476,33,2019,PACT,1867
2477,34,2019,PACT,62
2478,35,2019,PACT,371
2479,36,2019,PACT,428
2480,37,2019,PACT,133
2481,38,2019,PACT,297
2482,39,2019,PACT,276
2483,40,2019,PACT,112
2484,41,2019,PACT,2155
2485,42,2019,PACT,36
2486,43,2019,PACT,146
2487,44,2019,PACT,60
2488,45,2019,PACT,359
2489,46,2019,PACT,911
2490,47,2019,PACT,244
2491,48,2019,PACT,245
2492,49,2019,PACT,71
2493,50,2019,PACT,361
2494,51,2019,PACT,19
2495,52,2019,PACT,12
2496,1,2019,AxSÍ,30
2497,2,2019,AxSÍ,22
2498,3,2019,AxSÍ,187
2499,4,2019,AxSÍ,269
2500,5,2019,AxSÍ,27
2501,6,2019,AxSÍ,58
2502,7,2019,AxSÍ,235
2503,8,2019,AxSÍ,824
2504,9,2019,AxSÍ,39
2505,10,2019,AxSÍ,32
2506,11,2019,AxSÍ,7621
2507,12,2019,AxSÍ,73
2508,13,2019,AxSÍ,52
2509,14,2019,AxSÍ,914
2510,15,2019,AxSÍ,151
2511,16,2019,AxSÍ,19
2512,17,2019,AxSÍ,166
2513,18,2019,AxSÍ,1294
2514,19,2019,AxSÍ,41
2515,20,2019,AxSÍ,67
2516,21,2019,AxSÍ,1360
2517,22,2019,AxSÍ,20
2518,23,2019,AxSÍ,994
2519,24,2019,AxSÍ,30
2520,25,2019,AxSÍ,68
2521,26,2019,AxSÍ,23
2522,27,2019,AxSÍ,64
2523,28,2019,AxSÍ,771
2524,29,2019,AxSÍ,2046
2525,30,2019,AxSÍ,148
2526,31,2019,AxSÍ,112
2527,32,2019,AxSÍ,42
2528,33,2019,AxSÍ,76
2529,34,2019,AxSÍ,18
2530,35,2019,AxSÍ,161
2531,36,2019,AxSÍ,117
2532,37,2019,AxSÍ,43
2533,38,2019,AxSÍ,104
2534,39,2019,AxSÍ,92
2535,40,2019,AxSÍ,10
2536,41,2019,AxSÍ,4904
2537,42,2019,AxSÍ,13
2538,43,2019,AxSÍ,135
2539,44,2019,AxSÍ,12
2540,45,2019,AxSÍ,59
2541,46,2019,AxSÍ,181
2542,47,2019,AxSÍ,33
2543,48,2019,AxSÍ,70
2544,49,2019,AxSÍ,27
2545,50,2019,AxSÍ,68
2546,51,2019,AxSÍ,13
2547,52,2019,AxSÍ,8
2548,1,2019,PUM+J,252
2549,2,2019,PUM+J,186
2550,3,2019,PUM+J,305
2551,4,2019,PUM+J,176
2552,5,2019,PUM+J,82
2553,6,2019,PUM+J,500
2554,7,2019,PUM+J,314
2555,8,2019,PUM+J,2340
2556,9,2019,PUM+J,280
2557,10,2019,PUM+J,138
2558,11,2019,PUM+J,505
2559,12,2019,PUM+J,145
2560,13,2019,PUM+J,153
2561,14,2019,PUM+J,354
2562,15,2019,PUM+J,380
2563,16,2019,PUM+J,84
2564,17,2019,PUM+J,145
2565,18,2019,PUM+J,638
2566,19,2019,PUM+J,137
2567,20,2019,PUM+J,188
2568,21,2019,PUM+J,215
2569,22,2019,PUM+J,83
2570,23,2019,PUM+J,211
2571,24,2019,PUM+J,234
2572,25,2019,PUM+J,92
2573,26,2019,PUM+J,165
2574,27,2019,PUM+J,106
2575,28,2019,PUM+J,4788
2576,29,2019,PUM+J,498
2577,30,2019,PUM+J,492
2578,31,2019,PUM+J,604
2579,32,2019,PUM+J,275
2580,33,2019,PUM+J,415
2581,34,2019,PUM+J,84
2582,35,2019,PUM+J,624
2583,36,2019,PUM+J,410
2584,37,2019,PUM+J,174
2585,38,2019,PUM+J,429
2586,39,2019,PUM+J,304
2587,40,2019,PUM+J,83
2588,41,2019,PUM+J,1187
2589,42,2019,PUM+J,41
2590,43,2019,PUM+J,338
2591,44,2019,PUM+J,75
2592,45,2019,PUM+J,258
2593,46,2019,PUM+J,971
2594,47,2019,PUM+J,238
2595,48,2019,PUM+J,494
2596,49,2019,PUM+J,81
2597,50,2019,PUM+J,392
2598,51,2019,PUM+J,41
2599,52,2019,PUM+J,23
2600,1,2019,PCTE,178
2601,2,2019,PCTE,166
2602,3,2019,PCTE,489
2603,4,2019,PCTE,168
2604,5,2019,PCTE,87
2605,6,2019,PCTE,321
2606,7,2019,PCTE,332
2607,8,2019,PCTE,2014
2608,9,2019,PCTE,290
2609,10,2019,PCTE,209
2610,11,2019,PCTE,461
2611,12,2019,PCTE,149
2612,13,2019,PCTE,182
2613,14,2019,PCTE,539
2614,15,2019,PCTE,526
2615,16,2019,PCTE,64
2616,17,2019,PCTE,274
2617,18,2019,PCTE,423
2618,19,2019,PCTE,141
2619,20,2019,PCTE,249
2620,21,2019,PCTE,196
2621,22,2019,PCTE,113
2622,23,2019,PCTE,280
2623,24,2019,PCTE,334
2624,25,2019,PCTE,134
2625,26,2019,PCTE,179
2626,27,2019,PCTE,148
2627,28,2019,PCTE,2757
2628,29,2019,PCTE,559
2629,30,2019,PCTE,459
2630,31,2019,PCTE,369
2631,32,2019,PCTE,145
2632,33,2019,PCTE,1071
2633,34,2019,PCTE,86
2634,35,2019,PCTE,315
2635,36,2019,PCTE,500
2636,37,2019,PCTE,155
2637,38,2019,PCTE,262
2638,39,2019,PCTE,499
2639,40,2019,PCTE,86
2640,41,2019,PCTE,749
2641,42,2019,PCTE,75
2642,43,2019,PCTE,284
2643,44,2019,PCTE,51
2644,45,2019,PCTE,231
2645,46,2019,PCTE,587
2646,47,2019,PCTE,269
2647,48,2019,PCTE,356
2648,49,2019,PCTE,95
2649,50,2019,PCTE,412
2650,51,2019,PCTE,14
2651,52,2019,PCTE,14
2652,1,2019,pirates.cat/ep,132
2653,2,2019,pirates.cat/ep,105
2654,3,2019,pirates.cat/ep,427
2655,4,2019,pirates.cat/ep,124
2656,5,2019,pirates.cat/ep,62
2657,6,2019,pirates.cat/ep,141
2658,7,2019,pirates.cat/ep,379
2659,8,2019,pirates.cat/ep,3817
2660,9,2019,pirates.cat/ep,162
2661,10,2019,pirates.cat/ep,137
2662,11,2019,pirates.cat/ep,293
2663,12,2019,pirates.cat/ep,180
2664,13,2019,pirates.cat/ep,121
2665,14,2019,pirates.cat/ep,159
2666,15,2019,pirates.cat/ep,525
2667,16,2019,pirates.cat/ep,45
2668,17,2019,pirates.cat/ep,498
2669,18,2019,pirates.cat/ep,206
2670,19,2019,pirates.cat/ep,80
2671,20,2019,pirates.cat/ep,197
2672,21,2019,pirates.cat/ep,136
2673,22,2019,pirates.cat/ep,120
2674,23,2019,pirates.cat/ep,119
2675,24,2019,pirates.cat/ep,166
2676,25,2019,pirates.cat/ep,259
2677,26,2019,pirates.cat/ep,135
2678,27,2019,pirates.cat/ep,130
2679,28,2019,pirates.cat/ep,2216
2680,29,2019,pirates.cat/ep,403
2681,30,2019,pirates.cat/ep,408
2682,31,2019,pirates.cat/ep,310
2683,32,2019,pirates.cat/ep,141
2684,33,2019,pirates.cat/ep,304
2685,34,2019,pirates.cat/ep,53
2686,35,2019,pirates.cat/ep,266
2687,36,2019,pirates.cat/ep,411
2688,37,2019,pirates.cat/ep,124
2689,38,2019,pirates.cat/ep,267
2690,39,2019,pirates.cat/ep,251
2691,40,2019,pirates.cat/ep,50
2692,41,2019,pirates.cat/ep,445
2693,42,2019,pirates.cat/ep,47
2694,43,2019,pirates.cat/ep,427
2695,44,2019,pirates.cat/ep,44
2696,45,2019,pirates.cat/ep,117
2697,46,2019,pirates.cat/ep,634
2698,47,2019,pirates.cat/ep,196
2699,48,2019,pirates.cat/ep,304
2700,49,2019,pirates.cat/ep,83
2701,50,2019,pirates.cat/ep,335
2702,51,2019,pirates.cat/ep,12
2703,52,2019,pirates.cat/ep,15
2704,1,2019,CXE,97
2705,2,2019,CXE,539
2706,3,2019,CXE,553
2707,4,2019,CXE,118
2708,5,2019,CXE,82
2709,6,2019,CXE,397
2710,7,2019,CXE,213
2711,8,2019,CXE,1693
2712,9,2019,CXE,131
2713,10,2019,CXE,199
2714,11,2019,CXE,374
2715,12,2019,CXE,312
2716,13,2019,CXE,191
2717,14,2019,CXE,140
2718,15,2019,CXE,383
2719,16,2019,CXE,160
2720,17,2019,CXE,144
2721,18,2019,CXE,909
2722,19,2019,CXE,60
2723,20,2019,CXE,614
2724,21,2019,CXE,298
2725,22,2019,CXE,56
2726,23,2019,CXE,123
2727,24,2019,CXE,101
2728,25,2019,CXE,58
2729,26,2019,CXE,60
2730,27,2019,CXE,37
2731,28,2019,CXE,1918
2732,29,2019,CXE,250
2733,30,2019,CXE,572
2734,31,2019,CXE,364
2735,32,2019,CXE,129
2736,33,2019,CXE,187
2737,34,2019,CXE,35
2738,35,2019,CXE,227
2739,36,2019,CXE,332
2740,37,2019,CXE,80
2741,38,2019,CXE,175
2742,39,2019,CXE,194
2743,40,2019,CXE,386
2744,41,2019,CXE,268
2745,42,2019,CXE,31
2746,43,2019,CXE,215
2747,44,2019,CXE,14
2748,45,2019,CXE,742
2749,46,2019,CXE,379
2750,47,2019,CXE,258
2751,48,2019,CXE,470
2752,49,2019,CXE,74
2753,50,2019,CXE,128
2754,51,2019,CXE,18
2755,52,2019,CXE,96
2756,1,2019,FAC,16
2757,2,2019,FAC,50
2758,3,2019,FAC,322
2759,4,2019,FAC,70
2760,5,2019,FAC,25
2761,6,2019,FAC,174
2762,7,2019,FAC,175
2763,8,2019,FAC,620
2764,9,2019,FAC,115
2765,10,2019,FAC,128
2766,11,2019,FAC,283
2767,12,2019,FAC,70
2768,13,2019,FAC,67
2769,14,2019,FAC,135
2770,15,2019,FAC,227
2771,16,2019,FAC,38
2772,17,2019,FAC,124
2773,18,2019,FAC,161
2774,19,2019,FAC,49
2775,20,2019,FAC,43
2776,21,2019,FAC,125
2777,22,2019,FAC,36
2778,23,2019,FAC,85
2779,24,2019,FAC,114
2780,25,2019,FAC,41
2781,26,2019,FAC,32
2782,27,2019,FAC,116
2783,28,2019,FAC,1138
2784,29,2019,FAC,273
2785,30,2019,FAC,316
2786,31,2019,FAC,227
2787,32,2019,FAC,133
2788,33,2019,FAC,6053
2789,34,2019,FAC,37
2790,35,2019,FAC,400
2791,36,2019,FAC,174
2792,37,2019,FAC,123
2793,38,2019,FAC,214
2794,39,2019,FAC,133
2795,40,2019,FAC,36
2796,41,2019,FAC,330
2797,42,2019,FAC,21
2798,43,2019,FAC,102
2799,44,2019,FAC,10
2800,45,2019,FAC,130
2801,46,2019,FAC,292
2802,47,2019,FAC,104
2803,48,2019,FAC,118
2804,49,2019,FAC,81
2805,50,2019,FAC,240
2806,51,2019,FAC,10
2807,52,2019,FAC,11
2808,1,2019,IZQP,79
2809,2,2019,IZQP,55
2810,3,2019,IZQP,378
2811,4,2019,IZQP,148
2812,5,2019,IZQP,48
2813,6,2019,IZQP,200
2814,7,2019,IZQP,207
2815,8,2019,IZQP,1533
2816,9,2019,IZQP,148
2817,10,2019,IZQP,103
2818,11,2019,IZQP,471
2819,12,2019,IZQP,84
2820,13,2019,IZQP,92
2821,14,2019,IZQP,389
2822,15,2019,IZQP,282
2823,16,2019,IZQP,45
2824,17,2019,IZQP,135
2825,18,2019,IZQP,259
2826,19,2019,IZQP,58
2827,20,2019,IZQP,127
2828,21,2019,IZQP,113
2829,22,2019,IZQP,47
2830,23,2019,IZQP,159
2831,24,2019,IZQP,124
2832,25,2019,IZQP,93
2833,26,2019,IZQP,90
2834,27,2019,IZQP,82
2835,28,2019,IZQP,1717
2836,29,2019,IZQP,374
2837,30,2019,IZQP,583
2838,31,2019,IZQP,461
2839,32,2019,IZQP,59
2840,33,2019,IZQP,743
2841,34,2019,IZQP,53
2842,35,2019,IZQP,255
2843,36,2019,IZQP,187
2844,37,2019,IZQP,93
2845,38,2019,IZQP,189
2846,39,2019,IZQP,248
2847,40,2019,IZQP,77
2848,41,2019,IZQP,745
2849,42,2019,IZQP,16
2850,43,2019,IZQP,181
2851,44,2019,IZQP,47
2852,45,2019,IZQP,123
2853,46,2019,IZQP,513
2854,47,2019,IZQP,192
2855,48,2019,IZQP,183
2856,49,2019,IZQP,59
2857,50,2019,IZQP,296
2858,51,2019,IZQP,13
2859,52,2019,IZQP,19
2860,1,2019,CONTIGO,170
2861,2,2019,CONTIGO,219
2862,3,2019,CONTIGO,1799
2863,4,2019,CONTIGO,60
2864,5,2019,CONTIGO,29
2865,6,2019,CONTIGO,127
2866,7,2019,CONTIGO,528
2867,8,2019,CONTIGO,711
2868,9,2019,CONTIGO,126
2869,10,2019,CONTIGO,312
2870,11,2019,CONTIGO,235
2871,12,2019,CONTIGO,59
2872,13,2019,CONTIGO,78
2873,14,2019,CONTIGO,99
2874,15,2019,CONTIGO,239
2875,16,2019,CONTIGO,20
2876,17,2019,CONTIGO,135
2877,18,2019,CONTIGO,123
2878,19,2019,CONTIGO,94
2879,20,2019,CONTIGO,192
2880,21,2019,CONTIGO,65
2881,22,2019,CONTIGO,28
2882,23,2019,CONTIGO,104
2883,24,2019,CONTIGO,124
2884,25,2019,CONTIGO,34
2885,26,2019,CONTIGO,30
2886,27,2019,CONTIGO,61
2887,28,2019,CONTIGO,849
2888,29,2019,CONTIGO,375
2889,30,2019,CONTIGO,499
2890,31,2019,CONTIGO,331
2891,32,2019,CONTIGO,71
2892,33,2019,CONTIGO,166
2893,34,2019,CONTIGO,29
2894,35,2019,CONTIGO,540
2895,36,2019,CONTIGO,175
2896,37,2019,CONTIGO,257
2897,38,2019,CONTIGO,290
2898,39,2019,CONTIGO,236
2899,40,2019,CONTIGO,26
2900,41,2019,CONTIGO,469
2901,42,2019,CONTIGO,21
2902,43,2019,CONTIGO,107
2903,44,2019,CONTIGO,21
2904,45,2019,CONTIGO,159
2905,46,2019,CONTIGO,1605
2906,47,2019,CONTIGO,106
2907,48,2019,CONTIGO,124
2908,49,2019,CONTIGO,39
2909,50,2019,CONTIGO,79
2910,51,2019,CONTIGO,7
2911,52,2019,CONTIGO,9
2912,1,2019,CEX-CREX-PREX,94
2913,2,2019,CEX-CREX-PREX,28
2914,3,2019,CEX-CREX-PREX,302
2915,4,2019,CEX-CREX-PREX,37
2916,5,2019,CEX-CREX-PREX,40
2917,6,2019,CEX-CREX-PREX,1382
2918,7,2019,CEX-CREX-PREX,142
2919,8,2019,CEX-CREX-PREX,1003
2920,9,2019,CEX-CREX-PREX,55
2921,10,2019,CEX-CREX-PREX,2480
2922,11,2019,CEX-CREX-PREX,192
2923,12,2019,CEX-CREX-PREX,62
2924,13,2019,CEX-CREX-PREX,86
2925,14,2019,CEX-CREX-PREX,53
2926,15,2019,CEX-CREX-PREX,148
2927,16,2019,CEX-CREX-PREX,14
2928,17,2019,CEX-CREX-PREX,107
2929,18,2019,CEX-CREX-PREX,82
2930,19,2019,CEX-CREX-PREX,48
2931,20,2019,CEX-CREX-PREX,71
2932,21,2019,CEX-CREX-PREX,49
2933,22,2019,CEX-CREX-PREX,49
2934,23,2019,CEX-CREX-PREX,65
2935,24,2019,CEX-CREX-PREX,55
2936,25,2019,CEX-CREX-PREX,51
2937,26,2019,CEX-CREX-PREX,106
2938,27,2019,CEX-CREX-PREX,44
2939,28,2019,CEX-CREX-PREX,2224
2940,29,2019,CEX-CREX-PREX,133
2941,30,2019,CEX-CREX-PREX,245
2942,31,2019,CEX-CREX-PREX,100
2943,32,2019,CEX-CREX-PREX,29
2944,33,2019,CEX-CREX-PREX,97
2945,34,2019,CEX-CREX-PREX,20
2946,35,2019,CEX-CREX-PREX,173
2947,36,2019,CEX-CREX-PREX,130
2948,37,2019,CEX-CREX-PREX,84
2949,38,2019,CEX-CREX-PREX,218
2950,39,2019,CEX-CREX-PREX,95
2951,40,2019,CEX-CREX-PREX,22
2952,41,2019,CEX-CREX-PREX,211
2953,42,2019,CEX-CREX-PREX,13
2954,43,2019,CEX-CREX-PREX,160
2955,44,2019,CEX-CREX-PREX,13
2956,45,2019,CEX-CREX-PREX,204
2957,46,2019,CEX-CREX-PREX,328
2958,47,2019,CEX-CREX-PREX,35
2959,48,2019,CEX-CREX-PREX,116
2960,49,2019,CEX-CREX-PREX,26
2961,50,2019,CEX-CREX-PREX,164
2962,51,2019,CEX-CREX-PREX,6
2963,52,2019,CEX-CREX-PREX,204
2964,1,2019,ADÑ,24
2965,2,2019,ADÑ,105
2966,3,2019,ADÑ,345
2967,4,2019,ADÑ,198
2968,5,2019,ADÑ,75
2969,6,2019,ADÑ,149
2970,7,2019,ADÑ,213
2971,8,2019,ADÑ,868
2972,9,2019,ADÑ,118
2973,10,2019,ADÑ,85
2974,11,2019,ADÑ,218
2975,12,2019,ADÑ,146
2976,13,2019,ADÑ,100
2977,14,2019,ADÑ,170
2978,15,2019,ADÑ,221
2979,16,2019,ADÑ,56
2980,17,2019,ADÑ,104
2981,18,2019,ADÑ,200
2982,19,2019,ADÑ,144
2983,20,2019,ADÑ,49
2984,21,2019,ADÑ,92
2985,22,2019,ADÑ,68
2986,23,2019,ADÑ,171
2987,24,2019,ADÑ,182
2988,25,2019,ADÑ,56
2989,26,2019,ADÑ,87
2990,27,2019,ADÑ,74
2991,28,2019,ADÑ,3029
2992,29,2019,ADÑ,311
2993,30,2019,ADÑ,362
2994,31,2019,ADÑ,119
2995,32,2019,ADÑ,71
2996,33,2019,ADÑ,252
2997,34,2019,ADÑ,49
2998,35,2019,ADÑ,224
2999,36,2019,ADÑ,149
3000,37,2019,ADÑ,87
3001,38,2019,ADÑ,179
3002,39,2019,ADÑ,195
3003,40,2019,ADÑ,52
3004,41,2019,ADÑ,413
3005,42,2019,ADÑ,32
3006,43,2019,ADÑ,151
3007,44,2019,ADÑ,60
3008,45,2019,ADÑ,301
3009,46,2019,ADÑ,537
3010,47,2019,ADÑ,208
3011,48,2019,ADÑ,159
3012,49,2019,ADÑ,51
3013,50,2019,ADÑ,309
3014,51,2019,ADÑ,7
3015,52,2019,ADÑ,17
3016,1,2019,ALTER,219
3017,2,2019,ALTER,68
3018,3,2019,ALTER,238
3019,4,2019,ALTER,71
3020,5,2019,ALTER,43
3021,6,2019,ALTER,112
3022,7,2019,ALTER,390
3023,8,2019,ALTER,1247
3024,9,2019,ALTER,311
3025,10,2019,ALTER,59
3026,11,2019,ALTER,365
3027,12,2019,ALTER,87
3028,13,2019,ALTER,56
3029,14,2019,ALTER,85
3030,15,2019,ALTER,323
3031,16,2019,ALTER,30
3032,17,2019,ALTER,121
3033,18,2019,ALTER,515
3034,19,2019,ALTER,55
3035,20,2019,ALTER,308
3036,21,2019,ALTER,59
3037,22,2019,ALTER,103
3038,23,2019,ALTER,78
3039,24,2019,ALTER,185
3040,25,2019,ALTER,61
3041,26,2019,ALTER,71
3042,27,2019,ALTER,188
3043,28,2019,ALTER,934
3044,29,2019,ALTER,530
3045,30,2019,ALTER,147
3046,31,2019,ALTER,248
3047,32,2019,ALTER,93
3048,33,2019,ALTER,235
3049,34,2019,ALTER,22
3050,35,2019,ALTER,350
3051,36,2019,ALTER,222
3052,37,2019,ALTER,99
3053,38,2019,ALTER,411
3054,39,2019,ALTER,167
3055,40,2019,ALTER,27
3056,41,2019,ALTER,298
3057,42,2019,ALTER,28
3058,43,2019,ALTER,328
3059,44,2019,ALTER,30
3060,45,2019,ALTER,111
3061,46,2019,ALTER,268
3062,47,2019,ALTER,224
3063,48,2019,ALTER,338
3064,49,2019,ALTER,30
3065,50,2019,ALTER,457
3066,51,2019,ALTER,9
3067,52,2019,ALTER,4
3068,1,2019,IGRE,63
3069,2,2019,IGRE,97
3070,3,2019,IGRE,296
3071,4,2019,IGRE,66
3072,5,2019,IGRE,27
3073,6,2019,IGRE,159
3074,7,2019,IGRE,176
3075,8,2019,IGRE,664
3076,9,2019,IGRE,100
3077,10,2019,IGRE,95
3078,11,2019,IGRE,579
3079,12,2019,IGRE,153
3080,13,2019,IGRE,106
3081,14,2019,IGRE,143
3082,15,2019,IGRE,242
3083,16,2019,IGRE,56
3084,17,2019,IGRE,57
3085,18,2019,IGRE,156
3086,19,2019,IGRE,29
3087,20,2019,IGRE,62
3088,21,2019,IGRE,131
3089,22,2019,IGRE,31
3090,23,2019,IGRE,105
3091,24,2019,IGRE,244
3092,25,2019,IGRE,58
3093,26,2019,IGRE,66
3094,27,2019,IGRE,69
3095,28,2019,IGRE,1054
3096,29,2019,IGRE,282
3097,30,2019,IGRE,383
3098,31,2019,IGRE,160
3099,32,2019,IGRE,74
3100,33,2019,IGRE,239
3101,34,2019,IGRE,25
3102,35,2019,IGRE,346
3103,36,2019,IGRE,198
3104,37,2019,IGRE,46
3105,38,2019,IGRE,206
3106,39,2019,IGRE,153
3107,40,2019,IGRE,30
3108,41,2019,IGRE,537
3109,42,2019,IGRE,32
3110,43,2019,IGRE,95
3111,44,2019,IGRE,29
3112,45,2019,IGRE,150
3113,46,2019,IGRE,554
3114,47,2019,IGRE,108
3115,48,2019,IGRE,149
3116,49,2019,IGRE,36
3117,50,2019,IGRE,133
3118,51,2019,IGRE,10
3119,52,2019,IGRE,66
3120,1,2019,MCR,23
3121,2,2019,MCR,30
3122,3,2019,MCR,436
3123,4,2019,MCR,52
3124,5,2019,MCR,37
3125,6,2019,MCR,319
3126,7,2019,MCR,218
3127,8,2019,MCR,963
3128,9,2019,MCR,154
3129,10,2019,MCR,53
3130,11,2019,MCR,246
3131,12,2019,MCR,40
3132,13,2019,MCR,84
3133,14,2019,MCR,190
3134,15,2019,MCR,301
3135,16,2019,MCR,14
3136,17,2019,MCR,61
3137,18,2019,MCR,511
3138,19,2019,MCR,32
3139,20,2019,MCR,74
3140,21,2019,MCR,89
3141,22,2019,MCR,34
3142,23,2019,MCR,69
3143,24,2019,MCR,126
3144,25,2019,MCR,37
3145,26,2019,MCR,93
3146,27,2019,MCR,76
3147,28,2019,MCR,897
3148,29,2019,MCR,402
3149,30,2019,MCR,201
3150,31,2019,MCR,63
3151,32,2019,MCR,102
3152,33,2019,MCR,195
3153,34,2019,MCR,21
3154,35,2019,MCR,239
3155,36,2019,MCR,138
3156,37,2019,MCR,38
3157,38,2019,MCR,359
3158,39,2019,MCR,207
3159,40,2019,MCR,22
3160,41,2019,MCR,435
3161,42,2019,MCR,12
3162,43,2019,MCR,110
3163,44,2019,MCR,28
3164,45,2019,MCR,123
3165,46,2019,MCR,281
3166,47,2019,MCR,122
3167,48,2019,MCR,111
3168,49,2019,MCR,30
3169,50,2019,MCR,106
3170,51,2019,MCR,11
3171,52,2019,MCR,8
3172,1,2019,PH,43
3173,2,2019,PH,56
3174,3,2019,PH,269
3175,4,2019,PH,75
3176,5,2019,PH,18
3177,6,2019,PH,113
3178,7,2019,PH,240
3179,8,2019,PH,658
3180,9,2019,PH,71
3181,10,2019,PH,58
3182,11,2019,PH,258
