TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,EB,PH,PCPE-EHAC,CIU,BNG,E.U.,BERDEAK-LV,PLN-LNA,PAS,FEI,URCL,PREPAL,UC,FEA,EH,PADE,UC-CDS,P.P.I.,COFEM-FEMEK,PNV-EA...(E99),UDR,SIEX,C.E.,URAS,AA,U.P.L.,A,TC-PNC,AUN,PREX-CREX,LV-GV,ACV,DM,DN,PAE-I,ES2000
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,3,U,808,402,4,398,12,386,406,70,90,22,0,0,0,0,0,0,0,0,0,2,0,,0,125,0,0,0,3,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,4,U,590,330,6,324,5,319,260,55,81,18,0,0,0,0,0,1,0,0,0,0,0,,1,92,0,0,0,2,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,5,U,806,472,3,469,11,458,334,70,122,29,0,0,0,1,3,0,0,1,0,0,0,,0,152,0,0,0,8,68,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,6,U,607,317,3,314,3,311,290,65,85,17,0,1,0,1,0,0,0,0,1,1,0,,0,70,0,2,0,3,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,7,U,863,501,2,499,15,484,362,91,160,16,0,1,0,2,0,0,0,0,1,0,0,,0,94,0,0,2,3,111,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,8,A,592,341,1,340,8,332,251,56,103,12,1,4,0,0,0,3,2,0,0,0,0,,0,66,0,0,0,0,80,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,8,B,644,378,5,373,12,361,266,69,99,14,0,2,0,0,0,3,0,0,0,0,0,,0,89,0,0,0,1,81,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,9,U,879,449,9,440,2,438,430,60,139,10,0,1,0,0,0,1,0,0,0,0,0,,0,95,0,1,0,2,127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,10,U,665,364,3,361,5,356,301,57,75,31,0,0,0,2,3,0,0,0,0,2,0,,0,104,0,0,1,1,75,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,11,U,632,350,2,348,5,343,282,47,110,15,0,1,0,0,1,3,0,1,0,0,0,,0,61,0,0,0,3,98,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,12,U,960,669,8,661,11,650,291,64,345,23,0,0,3,0,0,0,0,0,1,0,1,,0,38,2,0,0,4,165,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,13,U,849,597,8,589,8,581,252,60,317,10,0,0,0,0,1,3,0,0,0,0,0,,1,27,1,0,0,2,157,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,14,A,588,400,2,398,0,398,188,49,200,8,0,0,0,0,0,4,0,0,0,0,0,,1,38,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,14,B,603,401,4,397,7,390,202,42,221,10,0,0,0,0,0,0,2,1,0,0,0,,0,24,0,0,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
