RESULTADOS ELECTORALES POR MESA;;;;;;;;;;;;;EH BILDU...(E24);EH BILDU...(E24);EH BILDU...(E24);PSOE;PSOE;PSOE;EAJ-PNV... (E24);EAJ-PNV... (E24);EAJ-PNV... (E24);PP;PP;PP;SUMAR... (E24);SUMAR... (E24);SUMAR... (E24);PODEMOS;PODEMOS;PODEMOS;VOX;VOX;VOX;SE ACABO LA FIESTA;SE ACABO LA FIESTA;SE ACABO LA FIESTA;PACMA;PACMA;PACMA;FO;FO;FO;IE;IE;IE;PFAC;PFAC;PFAC;EB-AZ;EB-AZ;EB-AZ;Cs;Cs;Cs;IZQESP;IZQESP;IZQESP;EXISTE;EXISTE;EXISTE;PCTE / ELAK;PCTE / ELAK;PCTE / ELAK;PCPE/PCPC;PCPE/PCPC;PCPE/PCPC;PIRATES/REBELDES;PIRATES/REBELDES;PIRATES/REBELDES;JUNTS UE;JUNTS UE;JUNTS UE;VOLT;VOLT;VOLT;RECORTES CERO;RECORTES CERO;RECORTES CERO;PH;PH;PH;CREE EN EUROPA;CREE EN EUROPA;CREE EN EUROPA;SAE;SAE;SAE;CRT;CRT;CRT;F;F;F;PMR;PMR;PMR;PREPAL;PREPAL;PREPAL;FE-JONS;FE-JONS;FE-JONS;GLG;GLG;GLG;ANDALUCISTAS;ANDALUCISTAS;ANDALUCISTAS;J.U.E.X.;J.U.E.X.;J.U.E.X.;EXTREMEÑOS;EXTREMEÑOS;EXTREMEÑOS
TH;Municipio;Cód. Municipio;Distrito;Sección;Mesa;Censo;Votos;Nulos;Válidos;Blancos;V. Candidaturas;Abstención;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos
Gipuzkoa;LEZO;"	053";"	01";"	004";"	A";673;311;1;310;3;307;362;160;52.12;51.61;58;18.89;18.71;46;14.98;14.84;14;4.56;4.52;8;2.61;2.58;13;4.23;4.19;6;1.95;1.94;0;0.0;0.0;0;0.0;0.0;1;0.33;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.33;0.32
Gipuzkoa;LEZO;"	053";"	01";"	004";"	B";670;305;1;304;;304;365;166;54.61;54.61;54;17.76;17.76;41;13.49;13.49;16;5.26;5.26;9;2.96;2.96;5;1.64;1.64;3;0.99;0.99;5;1.64;1.64;0;0.0;0.0;3;0.99;0.99;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;0;0.0;0.0;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;LIZARTZA;"	054";"	01";"	001";"	U";484;240;1;239;;239;244;200;83.68;83.68;6;2.51;2.51;24;10.04;10.04;0;0.0;0.0;0;0.0;0.0;3;1.26;1.26;4;1.67;1.67;1;0.42;0.42;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.42;0.42;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MENDARO;"	901";"	01";"	001";"	A";744;371;;371;;371;373;129;34.77;34.77;71;19.14;19.14;105;28.3;28.3;18;4.85;4.85;21;5.66;5.66;9;2.43;2.43;6;1.62;1.62;2;0.54;0.54;2;0.54;0.54;2;0.54;0.54;2;0.54;0.54;2;0.54;0.54;0;0.0;0.0;1;0.27;0.27;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.27;0.27;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MENDARO;"	901";"	01";"	001";"	B";691;362;2;360;;360;329;134;37.22;37.22;68;18.89;18.89;99;27.5;27.5;15;4.17;4.17;16;4.44;4.44;7;1.94;1.94;6;1.67;1.67;7;1.94;1.94;0;0.0;0.0;2;0.56;0.56;0;0.0;0.0;4;1.11;1.11;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUNICIPIO CERA GIPUZKOA;"	999";"	01";"	001";"	U";29707;1452;7;1445;5;1440;28255;334;23.19;23.11;334;23.19;23.11;164;11.39;11.35;219;15.21;15.16;71;4.93;4.91;91;6.32;6.3;137;9.51;9.48;22;1.53;1.52;17;1.18;1.18;3;0.21;0.21;4;0.28;0.28;6;0.42;0.42;2;0.14;0.14;5;0.35;0.35;10;0.69;0.69;2;0.14;0.14;1;0.07;0.07;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;8;0.56;0.55;0;0.0;0.0;2;0.14;0.14;3;0.21;0.21;1;0.07;0.07;0;0.0;0.0;1;0.07;0.07;1;0.07;0.07;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTILOA;"	057";"	01";"	001";"	U";206;107;;107;;107;99;67;62.62;62.62;9;8.41;8.41;27;25.23;25.23;0;0.0;0.0;1;0.93;0.93;3;2.8;2.8;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTRIKU;"	056";"	01";"	001";"	A";510;279;3;276;1;275;231;143;52.0;51.81;23;8.36;8.33;87;31.64;31.52;7;2.55;2.54;5;1.82;1.81;6;2.18;2.17;1;0.36;0.36;2;0.73;0.72;1;0.36;0.36;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTRIKU;"	056";"	01";"	001";"	B";618;311;;311;1;310;307;142;45.81;45.66;31;10.0;9.97;112;36.13;36.01;14;4.52;4.5;5;1.61;1.61;5;1.61;1.61;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTRIKU;"	056";"	01";"	002";"	A";574;312;2;310;;310;262;145;46.77;46.77;28;9.03;9.03;111;35.81;35.81;10;3.23;3.23;5;1.61;1.61;7;2.26;2.26;0;0.0;0.0;1;0.32;0.32;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTRIKU;"	056";"	01";"	002";"	B";637;357;1;356;;356;280;166;46.63;46.63;33;9.27;9.27;117;32.87;32.87;15;4.21;4.21;7;1.97;1.97;9;2.53;2.53;0;0.0;0.0;4;1.12;1.12;0;0.0;0.0;1;0.28;0.28;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;2;0.56;0.56;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTRIKU;"	056";"	01";"	003";"	A";557;295;1;294;;294;262;142;48.3;48.3;45;15.31;15.31;87;29.59;29.59;7;2.38;2.38;2;0.68;0.68;6;2.04;2.04;2;0.68;0.68;0;0.0;0.0;2;0.68;0.68;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.34;0.34;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTRIKU;"	056";"	01";"	003";"	B";571;273;;273;;273;298;131;47.99;47.99;42;15.38;15.38;70;25.64;25.64;10;3.66;3.66;6;2.2;2.2;5;1.83;1.83;2;0.73;0.73;4;1.47;1.47;1;0.37;0.37;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTRIKU;"	056";"	02";"	001";"	U";627;287;1;286;4;282;340;122;43.26;42.66;19;6.74;6.64;115;40.78;40.21;3;1.06;1.05;3;1.06;1.05;9;3.19;3.15;3;1.06;1.05;4;1.42;1.4;0;0.0;0.0;1;0.35;0.35;1;0.35;0.35;1;0.35;0.35;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.35;0.35;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	001";"	A";769;426;2;424;1;423;343;248;58.63;58.49;32;7.57;7.55;91;21.51;21.46;5;1.18;1.18;17;4.02;4.01;18;4.26;4.25;1;0.24;0.24;5;1.18;1.18;2;0.47;0.47;0;0.0;0.0;2;0.47;0.47;0;0.0;0.0;1;0.24;0.24;0;0.0;0.0;1;0.24;0.24;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	001";"	B";693;397;2;395;;395;296;246;62.28;62.28;36;9.11;9.11;69;17.47;17.47;5;1.27;1.27;16;4.05;4.05;12;3.04;3.04;4;1.01;1.01;4;1.01;1.01;0;0.0;0.0;0;0.0;0.0;2;0.51;0.51;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.25;0.25;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	002";"	U";972;513;3;510;3;507;459;352;69.43;69.02;25;4.93;4.9;86;16.96;16.86;6;1.18;1.18;16;3.16;3.14;9;1.78;1.76;3;0.59;0.59;0;0.0;0.0;2;0.39;0.39;1;0.2;0.2;3;0.59;0.59;0;0.0;0.0;2;0.39;0.39;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.2;0.2;0;0.0;0.0;0;0.0;0.0;1;0.2;0.2;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	003";"	A";572;269;3;266;1;265;303;105;39.62;39.47;61;23.02;22.93;42;15.85;15.79;26;9.81;9.77;5;1.89;1.88;6;2.26;2.26;8;3.02;3.01;6;2.26;2.26;0;0.0;0.0;0;0.0;0.0;1;0.38;0.38;0;0.0;0.0;2;0.75;0.75;0;0.0;0.0;0;0.0;0.0;1;0.38;0.38;0;0.0;0.0;1;0.38;0.38;1;0.38;0.38;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	003";"	B";553;260;;260;;260;293;116;44.62;44.62;54;20.77;20.77;45;17.31;17.31;13;5.0;5.0;5;1.92;1.92;8;3.08;3.08;10;3.85;3.85;4;1.54;1.54;1;0.38;0.38;1;0.38;0.38;1;0.38;0.38;1;0.38;0.38;1;0.38;0.38;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	004";"	A";743;383;;383;4;379;360;253;66.75;66.06;41;10.82;10.7;45;11.87;11.75;15;3.96;3.92;7;1.85;1.83;10;2.64;2.61;2;0.53;0.52;1;0.26;0.26;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.53;0.52;1;0.26;0.26;1;0.26;0.26;0;0.0;0.0;0;0.0;0.0;1;0.26;0.26;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	004";"	B";728;363;1;362;1;361;365;241;66.76;66.57;37;10.25;10.22;39;10.8;10.77;20;5.54;5.52;8;2.22;2.21;11;3.05;3.04;0;0.0;0.0;3;0.83;0.83;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.55;0.55;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	005";"	A";629;325;1;324;2;322;304;240;74.53;74.07;18;5.59;5.56;48;14.91;14.81;3;0.93;0.93;2;0.62;0.62;8;2.48;2.47;0;0.0;0.0;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	005";"	B";285;145;;145;;145;140;102;70.34;70.34;5;3.45;3.45;24;16.55;16.55;3;2.07;2.07;0;0.0;0.0;4;2.76;2.76;0;0.0;0.0;1;0.69;0.69;1;0.69;0.69;1;0.69;0.69;0;0.0;0.0;0;0.0;0.0;3;2.07;2.07;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.69;0.69;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	006";"	A";538;306;;306;1;305;232;188;61.64;61.44;27;8.85;8.82;57;18.69;18.63;15;4.92;4.9;5;1.64;1.63;7;2.3;2.29;2;0.66;0.65;2;0.66;0.65;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	006";"	B";523;264;;264;2;262;259;156;59.54;59.09;19;7.25;7.2;59;22.52;22.35;9;3.44;3.41;6;2.29;2.27;5;1.91;1.89;2;0.76;0.76;0;0.0;0.0;0;0.0;0.0;2;0.76;0.76;0;0.0;0.0;2;0.76;0.76;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.76;0.76;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	007";"	A";628;333;;333;2;331;295;242;73.11;72.67;20;6.04;6.01;44;13.29;13.21;8;2.42;2.4;4;1.21;1.2;5;1.51;1.5;1;0.3;0.3;1;0.3;0.3;2;0.6;0.6;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.3;0.3;1;0.3;0.3;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.3;0.3;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.3;0.3;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";"	01";"	007";"	B";655;354;1;353;1;352;301;247;70.17;69.97;21;5.97;5.95;44;12.5;12.46;13;3.69;3.68;7;1.99;1.98;7;1.99;1.98;3;0.85;0.85;2;0.57;0.57;1;0.28;0.28;1;0.28;0.28;0;0.0;0.0;1;0.28;0.28;2;0.57;0.57;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.57;0.57;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OLABERRIA;"	058";"	01";"	001";"	A";348;195;;195;2;193;153;103;53.37;52.82;17;8.81;8.72;58;30.05;29.74;9;4.66;4.62;3;1.55;1.54;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.52;0.51;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.52;0.51;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.52;0.51;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OLABERRIA;"	058";"	01";"	001";"	B";364;164;;164;3;161;200;33;20.5;20.12;59;36.65;35.98;37;22.98;22.56;21;13.04;12.8;1;0.62;0.61;2;1.24;1.22;3;1.86;1.83;0;0.0;0.0;1;0.62;0.61;0;0.0;0.0;1;0.62;0.61;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.62;0.61;0;0.0;0.0;0;0.0;0.0;1;0.62;0.61;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.62;0.61;0;0.0;0.0
Gipuzkoa;OÑATI;"	059";"	01";"	001";"	A";431;268;1;267;;267;163;126;47.19;47.19;22;8.24;8.24;103;38.58;38.58;5;1.87;1.87;3;1.12;1.12;4;1.5;1.5;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OÑATI;"	059";"	01";"	001";"	B";485;305;1;304;1;303;180;154;50.83;50.66;35;11.55;11.51;101;33.33;33.22;6;1.98;1.97;1;0.33;0.33;1;0.33;0.33;1;0.33;0.33;1;0.33;0.33;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
