TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,EB,CDS,EKA,PH,FE-JONS,POSI,PREPAL,PADE,TC-PNC,DN,FE,ARALAR,PNV...(E04),N.I.V.,CUP,UCL,EA...(E04),NOS-UP,EC,PUM+J,PFYV,PASOC,PCPE-LI.(LIT-CI),CL,P.CANNABIS,CE...(E04),FA,PARADOS,B-GV
GIPUZKOA,055,ARRASATE / MONDRAGON,1,1,A,623,303,77,226,1,225,320,21,28,18,0,0,0,0,0,0,0,0,0,0,16,99,0,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
GIPUZKOA,055,ARRASATE / MONDRAGON,1,1,B,523,243,76,167,2,165,280,26,12,12,0,0,0,0,1,0,0,0,1,0,4,74,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,055,ARRASATE / MONDRAGON,1,2,A,605,304,95,209,1,208,301,25,20,15,1,0,0,0,0,0,0,0,0,0,13,99,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,2
GIPUZKOA,055,ARRASATE / MONDRAGON,1,2,B,457,238,70,168,1,167,219,21,18,11,0,0,0,0,0,0,0,0,0,0,10,78,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,1,3,U,893,440,125,315,2,313,453,37,37,13,0,0,0,0,0,0,0,0,0,0,22,140,0,0,0,62,0,0,0,0,0,1,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,1,4,A,570,251,64,187,0,187,319,52,19,10,0,0,0,0,0,0,0,0,0,0,9,59,0,0,0,36,0,0,0,0,0,0,0,2,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,1,4,B,465,194,40,154,0,154,271,49,12,10,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,1,5,A,814,400,54,346,0,346,414,48,32,17,0,0,0,0,0,0,0,0,0,0,7,161,0,0,0,78,0,0,0,0,0,2,0,0,0,0,0,1
GIPUZKOA,055,ARRASATE / MONDRAGON,1,5,B,593,286,54,232,2,230,307,36,19,10,0,0,0,0,0,0,0,0,0,0,11,101,2,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,1,6,U,560,274,74,200,0,200,286,17,28,1,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,57,0,0,0,11,0,0,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,2,1,A,528,266,65,201,0,201,262,47,19,20,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,33,0,0,0,0,0,0,0,2,0,0,0,1
GIPUZKOA,055,ARRASATE / MONDRAGON,2,1,B,452,208,56,152,2,150,244,51,12,17,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2
GIPUZKOA,055,ARRASATE / MONDRAGON,2,2,A,629,246,28,218,0,218,383,101,44,18,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,17,0,0,1,0,0,0,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,2,2,B,607,226,32,194,0,194,381,91,36,20,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,3
GIPUZKOA,055,ARRASATE / MONDRAGON,2,3,A,543,232,22,210,1,209,311,123,36,19,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,12,0,0,0,0,1,1,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,2,3,B,568,217,20,197,0,197,351,100,45,21,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,4
GIPUZKOA,055,ARRASATE / MONDRAGON,2,4,A,674,331,69,262,3,259,343,65,24,13,0,0,0,0,1,0,0,1,0,0,7,89,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1,2
GIPUZKOA,055,ARRASATE / MONDRAGON,2,4,B,613,254,68,186,1,185,359,51,21,12,0,0,0,0,0,0,2,0,0,0,5,54,0,0,0,37,0,0,0,1,0,0,0,2,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,3,1,A,466,246,36,210,1,209,220,78,40,14,0,0,0,0,5,0,0,0,0,0,6,40,0,0,0,20,0,0,3,0,0,0,0,2,0,0,0,1
GIPUZKOA,055,ARRASATE / MONDRAGON,3,1,B,511,198,35,163,1,162,313,56,40,5,0,0,0,0,0,0,0,0,0,0,2,36,1,0,0,18,0,0,0,0,2,0,0,2,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,3,2,A,522,239,35,204,3,201,283,58,20,15,0,0,0,0,0,0,0,0,0,0,9,71,0,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,3,2,B,421,192,30,162,3,159,229,51,23,4,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,3,3,A,547,237,45,192,1,191,310,88,29,10,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,1
GIPUZKOA,055,ARRASATE / MONDRAGON,3,3,B,459,212,23,189,0,189,247,89,24,9,0,0,0,0,0,0,0,1,0,0,4,41,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,4,1,A,646,259,51,208,0,208,387,95,25,15,0,0,0,0,0,0,0,0,0,0,9,41,0,0,0,17,0,0,0,0,0,1,0,5,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,4,1,B,620,287,48,239,1,238,333,107,26,26,0,0,0,0,1,0,1,0,0,0,8,42,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,1
GIPUZKOA,055,ARRASATE / MONDRAGON,4,2,A,726,299,79,220,0,220,427,59,25,10,0,0,0,0,0,0,0,0,0,0,15,77,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,2
GIPUZKOA,055,ARRASATE / MONDRAGON,4,2,B,599,238,45,193,1,192,361,50,46,9,0,0,0,0,0,0,0,0,0,0,6,59,0,1,0,19,0,1,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,4,3,A,525,208,31,177,1,176,317,81,40,10,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,4,3,B,502,218,34,184,1,183,284,96,28,14,0,0,0,0,0,0,0,0,0,0,3,33,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,4,4,A,646,300,97,203,2,201,346,36,6,12,0,0,0,0,0,0,0,0,0,0,6,95,1,0,0,39,0,0,0,0,0,1,0,4,0,0,0,1
GIPUZKOA,055,ARRASATE / MONDRAGON,4,4,B,542,264,97,167,1,166,278,33,13,15,0,0,0,0,0,0,0,0,0,0,9,65,0,0,0,27,0,0,0,0,0,3,0,1,0,0,0,0
GIPUZKOA,055,ARRASATE / MONDRAGON,5,1,U,1066,237,56,181,2,179,829,14,34,5,0,1,0,0,0,0,0,0,0,0,5,76,0,0,0,38,1,0,3,0,0,1,0,1,0,0,0,0
GIPUZKOA,056,MUTRIKU,1,1,A,829,417,126,291,3,288,412,12,20,3,0,0,0,0,0,0,0,0,0,0,7,208,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,056,MUTRIKU,1,1,B,990,463,140,323,0,323,527,28,23,9,0,0,0,0,0,0,0,0,0,0,7,222,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,056,MUTRIKU,1,2,A,770,451,166,285,0,285,319,8,29,5,0,0,0,0,0,0,0,0,0,0,2,218,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,056,MUTRIKU,1,2,B,782,449,149,300,1,299,333,16,39,4,0,0,0,0,0,0,0,0,0,0,6,215,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,056,MUTRIKU,2,1,U,587,267,89,178,1,177,320,5,3,2,0,0,0,0,0,0,0,0,0,0,7,133,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,057,MUTILOA,1,1,U,134,59,25,34,1,33,75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,058,OLABERRIA,1,1,A,398,175,29,146,0,146,223,42,20,6,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0
GIPUZKOA,058,OLABERRIA,1,1,B,399,171,34,137,0,137,228,43,23,4,0,0,0,0,0,0,0,0,0,0,2,53,2,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
GIPUZKOA,059,OÑATI,1,1,A,449,235,32,203,2,201,214,10,11,4,0,0,0,0,1,0,0,0,0,0,18,123,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0
GIPUZKOA,059,OÑATI,1,1,B,541,257,44,213,0,213,284,14,23,5,0,0,0,0,0,0,0,0,0,0,12,128,0,0,0,29,0,0,0,0,0,0,0,2,0,0,0,0
GIPUZKOA,059,OÑATI,1,2,A,479,220,42,178,1,177,259,8,24,1,0,0,0,0,0,0,0,0,0,0,6,97,0,0,0,39,0,0,0,0,0,0,0,1,0,0,0,1
GIPUZKOA,059,OÑATI,1,2,B,413,209,32,177,1,176,204,19,12,4,0,0,0,1,0,0,0,0,0,0,2,105,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,059,OÑATI,1,3,A,637,259,63,196,1,195,378,21,16,2,0,0,0,0,0,0,0,0,0,0,6,110,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,1
GIPUZKOA,059,OÑATI,1,3,B,576,231,52,179,2,177,345,28,11,2,0,0,0,0,0,0,0,0,0,0,6,96,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,059,OÑATI,1,4,A,531,234,50,184,1,183,297,41,27,1,0,0,0,0,0,0,0,0,0,0,11,79,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,059,OÑATI,1,4,B,535,261,60,201,0,201,274,34,30,9,0,0,0,1,0,0,0,0,0,0,6,92,0,0,0,25,0,0,1,0,0,0,0,1,0,0,2,0
GIPUZKOA,059,OÑATI,1,5,A,521,246,36,210,0,210,275,23,18,8,0,0,0,0,0,0,0,0,0,0,10,125,0,0,0,24,0,0,0,0,0,1,0,1,0,0,0,0
GIPUZKOA,059,OÑATI,1,5,B,489,235,40,195,0,195,254,30,19,8,0,0,0,0,0,0,0,0,0,0,7,102,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,059,OÑATI,1,6,A,707,268,77,191,1,190,439,28,13,10,0,0,0,0,0,0,0,0,0,0,14,98,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,3
GIPUZKOA,059,OÑATI,1,6,B,627,227,77,150,0,150,400,26,15,7,0,0,0,0,0,0,0,0,0,0,19,63,0,0,0,17,0,0,0,0,0,1,0,1,0,0,0,1
GIPUZKOA,059,OÑATI,1,7,A,614,251,79,172,0,172,363,11,15,5,0,0,0,0,0,1,0,0,0,0,20,101,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,059,OÑATI,1,7,B,521,216,55,161,0,161,305,25,13,6,0,0,0,0,0,0,0,0,0,0,16,83,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,059,OÑATI,2,1,U,533,242,41,201,2,199,291,6,4,3,0,0,0,0,0,0,0,0,0,0,8,138,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,059,OÑATI,2,2,U,747,300,65,235,2,233,447,5,15,5,0,0,0,0,0,0,0,2,0,0,17,142,0,0,0,44,0,0,0,0,0,0,0,2,0,0,0,1
GIPUZKOA,060,OREXA,1,1,U,73,62,57,5,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,061,ORIO,1,1,A,479,238,39,199,1,198,241,15,7,0,0,0,1,0,0,0,0,0,0,0,4,136,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3
GIPUZKOA,061,ORIO,1,1,B,494,220,37,183,2,181,274,17,6,5,0,0,0,0,0,0,0,0,0,0,6,117,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,061,ORIO,1,2,A,708,305,60,245,2,243,403,46,20,4,0,0,0,0,0,0,0,0,0,0,5,126,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0
GIPUZKOA,061,ORIO,1,2,B,530,218,54,164,0,164,312,34,13,4,0,0,0,0,0,0,0,0,0,0,8,85,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0
GIPUZKOA,061,ORIO,1,3,A,809,324,68,256,0,256,485,24,15,9,0,0,0,0,0,0,0,0,0,0,9,164,1,0,0,30,0,0,0,0,0,0,0,3,0,0,1,0
GIPUZKOA,061,ORIO,1,3,B,707,272,52,220,0,220,435,32,14,7,0,0,0,0,0,0,0,0,0,0,4,128,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,062,ORMAIZTEGI,1,1,A,548,285,78,207,1,206,263,21,10,1,0,0,0,0,0,0,0,0,0,0,7,125,0,0,0,39,0,0,1,1,0,0,0,1,0,0,0,0
GIPUZKOA,062,ORMAIZTEGI,1,1,B,467,240,60,180,1,179,227,14,6,7,0,0,0,0,0,0,0,0,0,0,1,110,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,2
GIPUZKOA,063,OIARTZUN,1,1,A,740,328,124,204,0,204,412,16,12,12,0,0,0,0,0,0,0,0,0,0,7,97,0,0,0,57,0,0,0,0,0,0,0,2,0,0,0,1
GIPUZKOA,063,OIARTZUN,1,1,B,735,324,130,194,3,191,411,18,12,15,0,0,0,0,0,0,0,0,0,0,9,84,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,2
GIPUZKOA,063,OIARTZUN,1,2,U,670,286,165,121,1,120,384,2,1,2,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,063,OIARTZUN,1,3,A,635,219,89,130,1,129,416,26,24,8,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,063,OIARTZUN,1,3,B,569,219,73,146,2,144,350,29,34,7,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,1
GIPUZKOA,063,OIARTZUN,1,4,A,674,299,126,173,2,171,375,27,27,11,0,0,0,0,0,0,0,0,0,0,8,54,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,2
GIPUZKOA,063,OIARTZUN,1,4,B,661,259,130,129,3,126,402,24,17,6,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,34,0,0,0,0,0,0,0,2,0,0,0,0
GIPUZKOA,063,OIARTZUN,1,5,U,826,369,194,175,1,174,457,11,6,5,0,0,0,0,0,0,0,0,0,0,8,91,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,063,OIARTZUN,1,6,A,513,226,113,113,0,113,287,7,10,9,0,0,0,0,0,0,0,0,0,0,8,51,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,063,OIARTZUN,1,6,B,457,183,85,98,0,98,274,9,5,3,0,0,0,0,0,1,0,0,0,0,6,44,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,063,OIARTZUN,1,7,A,674,293,158,135,1,134,381,8,15,5,0,0,0,0,0,0,0,0,0,0,7,60,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0
GIPUZKOA,063,OIARTZUN,1,7,B,613,238,140,98,0,98,375,8,12,4,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,064,PASAIA,1,1,U,778,370,173,197,1,196,408,15,23,3,0,0,0,0,0,0,0,0,0,0,4,74,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,064,PASAIA,1,2,A,605,232,77,155,0,155,373,32,24,3,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,35,0,0,0,0,1,0,0,2,0,0,0,0
GIPUZKOA,064,PASAIA,1,2,B,653,267,105,162,0,162,386,32,19,4,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,45,0,0,0,0,0,0,0,1,0,0,1,1
GIPUZKOA,064,PASAIA,2,1,A,378,157,48,109,0,109,221,16,6,8,0,0,0,0,1,1,0,0,0,0,6,28,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,064,PASAIA,2,1,B,270,128,48,80,1,79,142,13,9,4,0,0,0,0,1,0,0,0,0,0,3,21,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,064,PASAIA,2,2,U,573,210,30,180,0,180,363,97,22,9,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,3
GIPUZKOA,064,PASAIA,2,3,U,649,234,17,217,3,214,415,86,53,11,1,0,0,0,0,2,0,0,0,0,0,39,0,0,0,14,0,0,0,0,0,0,0,3,1,0,0,4
GIPUZKOA,064,PASAIA,2,9,U,577,233,60,173,1,172,344,60,29,5,0,0,0,0,0,0,0,1,0,0,1,49,0,1,0,22,0,0,1,0,0,3,0,0,0,0,0,0
GIPUZKOA,064,PASAIA,3,1,A,695,275,67,208,1,207,420,82,16,9,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,28,0,0,0,0,0,0,0,2,0,0,1,1
GIPUZKOA,064,PASAIA,3,1,B,660,241,50,191,0,191,419,71,28,5,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,2
GIPUZKOA,064,PASAIA,3,2,A,752,317,88,229,1,228,435,80,33,10,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,39,0,0,0,1,0,0,0,0,2,0,0,0
GIPUZKOA,064,PASAIA,3,2,B,675,294,93,201,1,200,381,73,31,7,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,19,0,0,0,0,0,1,0,2,0,0,0,0
GIPUZKOA,064,PASAIA,3,3,A,514,231,69,162,0,162,283,63,33,4,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,2
GIPUZKOA,064,PASAIA,3,3,B,496,216,51,165,1,164,280,63,26,8,0,0,0,0,0,0,0,0,0,0,4,42,1,0,0,18,0,0,0,0,0,0,0,0,0,0,1,1
GIPUZKOA,064,PASAIA,4,1,A,350,114,21,93,0,93,236,41,10,7,0,0,1,0,1,0,0,0,0,0,0,19,1,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1
GIPUZKOA,064,PASAIA,4,1,B,410,133,22,111,1,110,277,40,18,8,0,1,0,0,1,0,0,0,0,0,4,22,0,0,0,11,0,0,0,0,0,1,0,3,0,0,0,1
GIPUZKOA,064,PASAIA,4,2,A,494,142,25,117,3,114,352,34,29,8,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,064,PASAIA,4,2,B,613,185,29,156,0,156,428,62,19,12,0,0,0,0,0,0,0,0,1,0,2,41,0,0,0,15,0,0,0,1,0,0,0,1,0,0,1,1
GIPUZKOA,064,PASAIA,4,3,U,718,240,47,193,4,189,478,82,47,10,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,10,1,0,0,0,0,1,0,3,0,0,1,4
GIPUZKOA,064,PASAIA,4,4,A,666,204,27,177,2,175,462,72,49,15,0,0,1,0,0,0,0,0,0,0,2,24,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,1
GIPUZKOA,064,PASAIA,4,4,B,662,206,40,166,0,166,456,90,45,9,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,1,0,1,0,1,1,0,1,0
GIPUZKOA,064,PASAIA,4,5,A,478,178,30,148,0,148,300,50,37,13,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,064,PASAIA,4,5,B,570,210,29,181,0,181,360,79,53,8,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,1,1,A,624,322,79,243,1,242,302,40,41,5,0,1,0,0,0,0,0,0,0,0,2,121,0,0,0,29,0,0,0,0,1,1,0,1,0,0,0,0
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,1,1,B,512,248,66,182,0,182,264,37,36,5,0,0,0,0,0,0,0,0,0,0,9,79,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,1
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,1,2,A,603,321,72,249,2,247,282,52,42,3,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,28,0,0,0,0,0,0,0,0,5,0,0,0
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,1,2,B,477,230,47,183,0,183,247,46,35,6,0,0,0,0,0,0,0,0,0,0,3,63,0,0,0,23,0,0,0,0,0,2,0,3,0,0,0,2
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,2,1,A,663,323,76,247,3,244,340,52,42,3,0,1,0,0,0,0,0,0,0,0,6,117,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,3
GIPUZKOA,065,SORALUZE-PLACENCIA DE LAS ARMAS,2,1,B,614,271,47,224,1,223,343,81,45,4,0,0,0,0,0,0,0,0,0,0,6,62,0,2,0,20,0,0,0,0,0,0,0,1,0,0,0,2
GIPUZKOA,066,ERREZIL,1,1,U,506,193,101,92,0,92,313,2,2,1,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,1,U,521,206,77,129,1,128,315,27,19,6,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,25,0,0,0,0,0,0,0,5,0,0,1,0
GIPUZKOA,067,ERRENTERIA,1,2,A,714,324,82,242,1,241,390,99,37,8,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,25,1,0,0,0,0,0,0,1,0,0,0,1
GIPUZKOA,067,ERRENTERIA,1,2,B,688,268,55,213,1,212,420,85,32,18,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,3,U,675,261,121,140,1,139,414,28,21,9,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,067,ERRENTERIA,1,4,A,840,358,61,297,2,295,482,111,36,40,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,27,0,0,0,0,1,0,0,4,0,0,0,2
GIPUZKOA,067,ERRENTERIA,1,4,B,686,302,38,264,1,263,384,115,41,25,0,1,1,0,0,0,0,0,0,0,3,51,0,0,0,22,0,0,0,0,0,1,0,3,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,5,U,710,343,149,194,2,192,367,46,22,5,0,1,0,0,0,0,0,0,0,0,8,75,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,6,A,924,416,104,312,2,310,508,95,48,13,0,0,0,0,0,0,0,0,0,0,6,88,1,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,6,B,820,338,85,253,3,250,482,84,33,11,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,38,0,0,0,0,0,0,0,2,0,0,1,1
GIPUZKOA,067,ERRENTERIA,1,7,U,442,200,43,157,1,156,242,63,21,14,0,0,1,0,0,0,0,0,0,0,4,39,0,0,0,11,1,0,1,0,0,0,0,1,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,8,A,395,153,18,135,2,133,242,64,28,7,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,067,ERRENTERIA,1,8,B,423,173,24,149,2,147,250,71,31,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,1
GIPUZKOA,067,ERRENTERIA,1,9,A,714,287,78,209,0,209,427,66,44,12,0,0,0,0,0,0,0,0,0,0,4,66,1,0,0,13,0,0,0,0,0,0,0,1,0,0,1,1
GIPUZKOA,067,ERRENTERIA,1,9,B,692,250,54,196,1,195,442,72,36,14,0,0,0,0,1,0,0,0,1,0,3,53,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1
GIPUZKOA,067,ERRENTERIA,1,10,U,612,272,61,211,0,211,340,83,27,22,0,0,0,0,0,0,1,0,0,0,4,64,0,0,0,7,0,0,0,0,1,2,0,0,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,11,U,529,229,50,179,1,178,300,68,31,22,0,0,0,0,0,0,0,1,0,0,1,47,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,13,A,444,188,35,153,0,153,256,60,31,10,0,0,1,0,0,0,0,0,0,0,2,32,1,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,13,B,445,173,25,148,2,146,272,66,26,13,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,14,A,564,230,31,199,1,198,334,79,48,7,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,8,0,0,0,0,0,2,0,2,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,14,B,566,243,41,202,0,202,323,87,36,8,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,15,A,510,181,22,159,0,159,329,92,27,9,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2
GIPUZKOA,067,ERRENTERIA,1,15,B,464,166,7,159,1,158,298,97,28,5,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
GIPUZKOA,067,ERRENTERIA,1,16,U,641,272,18,254,1,253,369,146,61,6,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,4,0,0,0,0,0,2,0,4,0,0,0,1
GIPUZKOA,067,ERRENTERIA,1,17,U,548,214,53,161,1,160,334,59,10,4,0,0,0,0,0,0,0,0,0,0,2,59,0,0,0,22,0,0,0,0,0,1,0,2,0,0,0,1
GIPUZKOA,067,ERRENTERIA,1,18,U,475,175,69,106,3,103,300,5,8,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,1
